respiratory_season,tester,site_type,name_of_sampling_location,7_day_average_of_sars-cov-2_concentration,number_of_samples_in_the_last_7_days,sars-cov-2_detected,sample_collection_date,units_(measuring_concentration),city_of_sampling_location,state_of_sampling_location,county_of_sampling_location,date_data_last_updated,date,source
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,389046.6124643074,2,Detected,2024-12-02T00:00:00Z,copies/L,Norton,MA,Bristol,2025-02-20T00:00:00Z,2024-12-02,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,4783064.002233622,3,Detected,2024-07-22T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2024-07-22,current
2024-2025,BioBot,Municipal,Northampton WWTP,497862.0061898368,1,Detected,2024-10-23T00:00:00Z,copies/L,Northampton,MA,Hampshire,2025-02-20T00:00:00Z,2024-10-23,current
2024-2025,BioBot,Municipal,Surfside WTF,161508.22072969202,2,Detected,2024-11-14T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-02-20T00:00:00Z,2024-11-14,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,855021.3931402256,3,Detected,2024-09-03T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2024-09-03,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,398705.3817479176,4,Detected,2024-12-12T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2024-12-12,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,328355.48804268753,4,Detected,2024-11-24T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-11-24,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,1422975.7407511014,4,Detected,2024-09-15T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-09-15,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,1169370.124440038,4,Detected,2024-08-10T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-08-10,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,233217.3186396555,3,Detected,2024-10-15T00:00:00Z,copies/L,Montague,MA,Franklin,2025-02-20T00:00:00Z,2024-10-15,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,1038073.9834057593,2,Detected,2024-07-05T00:00:00Z,copies/L,Norton,MA,Bristol,2025-02-20T00:00:00Z,2024-07-05,current
2024-2025,BioBot,Municipal,Hopedale WWTP,804938.2299444589,2,Detected,2024-10-31T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-02-20T00:00:00Z,2024-10-31,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,601963.4928197818,3,Detected,2024-09-05T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-02-20T00:00:00Z,2024-09-05,current
2024-2025,BioBot,Municipal,Fall River WWTP,235196.45193523294,3,Detected,2024-08-12T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-02-20T00:00:00Z,2024-08-12,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,317687.09227731434,3,Detected,2024-10-08T00:00:00Z,copies/L,Montague,MA,Franklin,2025-02-20T00:00:00Z,2024-10-08,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,273687.91164406686,3,Detected,2024-11-05T00:00:00Z,copies/L,Montague,MA,Franklin,2025-02-20T00:00:00Z,2024-11-05,current
2024-2025,BioBot,Municipal,Brockton/ Abington,691277.0501191061,4,Detected,2024-09-08T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-09-08,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,1875729.4701725375,3,Detected,2024-08-26T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-02-20T00:00:00Z,2024-08-26,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,598660.4223047796,4,Detected,2024-12-19T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2024-12-19,current
2024-2025,BioBot,Municipal,Brockton/ Abington,537466.5123521405,3,Detected,2024-11-11T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-11-11,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,261746.85400825797,4,Detected,2024-10-21T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-02-20T00:00:00Z,2024-10-21,current
2024-2025,BioBot,Municipal,Surfside WTF,613467.3635165332,2,Detected,2024-12-05T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-02-20T00:00:00Z,2024-12-05,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,515923.31785817904,4,Detected,2024-11-06T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-11-06,current
2024-2025,BioBot,Municipal,Fall River WWTP,313831.53513481584,4,Detected,2024-08-29T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-02-20T00:00:00Z,2024-08-29,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,1457011.8493635994,4,Detected,2024-08-19T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-08-19,current
2024-2025,BioBot,Municipal,Lowell Regional WWTF,1445714.2590395904,1,Detected,2024-07-23T00:00:00Z,copies/L,Lowell,MA,Middlesex,2025-02-20T00:00:00Z,2024-07-23,current
2024-2025,BioBot,Municipal,Hopedale WWTP,2938450.4059912823,2,Detected,2025-01-02T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-02-20T00:00:00Z,2025-01-02,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,935390.8304133685,2,Detected,2024-12-27T00:00:00Z,copies/L,Norton,MA,Bristol,2025-02-20T00:00:00Z,2024-12-27,current
2024-2025,BioBot,Municipal,Hull WWTF,3367477.452655257,2,Detected,2024-12-26T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-02-20T00:00:00Z,2024-12-26,current
2024-2025,BioBot,Municipal,New Bedford WWTF,769788.8496597984,1,Detected,2024-12-17T00:00:00Z,copies/L,New Bedford,MA,Bristol,2025-02-20T00:00:00Z,2024-12-17,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,195616.41525983647,3,Detected,2024-11-12T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-11-12,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,1027197.3012015527,2,Detected,2024-07-10T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-02-20T00:00:00Z,2024-07-10,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,646423.4522610602,3,Detected,2024-12-02T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-02-20T00:00:00Z,2024-12-02,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,653346.9102742652,3,Detected,2024-12-02T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-02-20T00:00:00Z,2024-12-02,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,524666.3729453188,4,Detected,2024-12-06T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-12-06,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,686311.3534541253,2,Detected,2024-07-29T00:00:00Z,copies/L,Norton,MA,Bristol,2025-02-20T00:00:00Z,2024-07-29,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,287812.8895685112,4,Detected,2024-11-12T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-11-12,current
2024-2025,BioBot,Municipal,Haverhill WWTP,743676.7956,1,Detected,2024-08-12T00:00:00Z,copies/L,Haverhill,MA,Essex,2025-02-20T00:00:00Z,2024-08-12,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,2442930.7794610444,4,Detected,2024-12-22T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-12-22,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,708969.3603940966,3,Detected,2024-09-10T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-02-20T00:00:00Z,2024-09-10,current
2024-2025,BioBot,Municipal,Springfield WWTP,1139171.300907604,2,Detected,2024-08-13T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-02-20T00:00:00Z,2024-08-13,current
2024-2025,BioBot,Municipal,Sunderland WWTP,59086.07000798683,1,Detected,2025-02-05T00:00:00Z,copies/L,Sunderland,MA,Franklin,2025-02-20T00:00:00Z,2025-02-05,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,345806.70060423267,2,Detected,2024-10-08T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-02-20T00:00:00Z,2024-10-08,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,341891.86548389884,5,Detected,2024-10-21T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2024-10-21,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,1187643.3967542197,2,Detected,2024-08-01T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-02-20T00:00:00Z,2024-08-01,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,1389894.4869852366,4,Detected,2024-09-18T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-09-18,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,1087405.5943091193,4,Detected,2024-12-09T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-12-09,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,553900.2698188658,4,Detected,2024-10-23T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-10-23,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,693323.6050529697,4,Detected,2024-08-02T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-08-02,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,1452545.1311359366,2,Detected,2025-01-10T00:00:00Z,copies/L,Norton,MA,Bristol,2025-02-20T00:00:00Z,2025-01-10,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,1423714.3941014989,4,Detected,2024-09-12T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2024-09-12,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,407868.8596210266,2,Detected,2024-11-13T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-02-20T00:00:00Z,2024-11-13,current
2024-2025,BioBot,Municipal,Hopedale WWTP,154650.41495124254,3,Detected,2024-10-14T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-02-20T00:00:00Z,2024-10-14,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,788186.7263369014,4,Detected,2024-07-19T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-07-19,current
2024-2025,BioBot,Municipal,Whitman,1042332.0769126392,4,Detected,2024-07-15T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-07-15,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,308062.39643053024,4,Detected,2024-10-28T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-10-28,current
2024-2025,BioBot,Municipal,Hull WWTF,390363.5460657566,3,Detected,2024-11-19T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-02-20T00:00:00Z,2024-11-19,current
2024-2025,BioBot,Municipal,Hopedale WWTP,884006.9519257809,2,Detected,2024-08-12T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-02-20T00:00:00Z,2024-08-12,current
2024-2025,BioBot,Municipal,New Bedford WWTF,662019.1528956386,1,Detected,2024-07-30T00:00:00Z,copies/L,New Bedford,MA,Bristol,2025-02-20T00:00:00Z,2024-07-30,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,443978.6498705256,3,Detected,2024-10-15T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-10-15,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,1421249.6937743824,4,Detected,2025-02-02T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2025-02-02,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,500781.5450201903,3,Detected,2024-10-15T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-10-15,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,507461.4423503118,4,Detected,2024-10-06T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2024-10-06,current
2024-2025,BioBot,Municipal,Lynn WWTF,490641.03258232115,1,Detected,2024-09-04T00:00:00Z,copies/L,Lynn,MA,Essex,2025-02-20T00:00:00Z,2024-09-04,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,1523106.8459546696,4,Detected,2025-01-23T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2025-01-23,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,371426.9415386593,4,Detected,2024-11-03T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2024-11-03,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,2999251.935699387,3,Detected,2025-01-02T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2025-01-02,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,1950140.7411738073,4,Detected,2024-08-24T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-08-24,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,3022422.4438507278,4,Detected,2025-01-15T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2025-01-15,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,464248.4733090561,3,Detected,2024-10-15T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2024-10-15,current
2024-2025,BioBot,Municipal,Amherst WWTP,1315081.807228396,3,Detected,2024-07-15T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-02-20T00:00:00Z,2024-07-15,current
2024-2025,BioBot,Municipal,Douglas WWTP,786206.0904260064,2,Detected,2024-11-26T00:00:00Z,copies/L,East Douglas,MA,Worcester,2025-02-20T00:00:00Z,2024-11-26,current
2024-2025,BioBot,Municipal,Brockton/ Abington,1060226.7034585318,4,Detected,2024-07-14T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-07-14,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,666400.9487588927,4,Detected,2024-12-15T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-12-15,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,1347181.9264557764,4,Detected,2024-08-28T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-08-28,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,463891.33279066026,3,Detected,2024-10-28T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-02-20T00:00:00Z,2024-10-28,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,690897.5086671398,1,Detected,2025-01-22T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-02-20T00:00:00Z,2025-01-22,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,904533.6919197611,4,Detected,2025-01-12T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2025-01-12,current
2024-2025,BioBot,Municipal,Wareham WPCF,128860.44164527702,4,Detected,2024-11-04T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2024-11-04,current
2024-2025,BioBot,Municipal,Fall River WWTP,486277.9612485653,5,Detected,2024-07-17T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-02-20T00:00:00Z,2024-07-17,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,367753.7261410692,4,Detected,2024-10-01T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-10-01,current
2024-2025,BioBot,Municipal,Whitman,268285.50526514533,3,Detected,2024-11-13T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-11-13,current
2024-2025,BioBot,Municipal,MWRA Southern,683930.0473979665,7,Detected,2024-08-04T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-08-04,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,1607200.6784256557,4,Detected,2024-08-27T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-08-27,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,1284808.106984566,4,Detected,2024-12-24T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-12-24,current
2024-2025,BioBot,Municipal,MWRA Northern,717473.2981806224,7,Detected,2024-08-22T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-08-22,current
2024-2025,BioBot,Municipal,Whitman,6528997.485201833,3,Detected,2024-08-28T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-08-28,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,2570383.9105331446,3,Detected,2025-01-14T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2025-01-14,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,1286839.517338768,3,Detected,2024-11-27T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-02-20T00:00:00Z,2024-11-27,current
2024-2025,BioBot,Municipal,MWRA Southern,754805.50907614,7,Detected,2025-01-17T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2025-01-17,current
2024-2025,BioBot,Municipal,MWRA Southern,193835.00833718697,7,Detected,2024-11-03T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-11-03,current
2024-2025,BioBot,Municipal,Fall River WWTP,313107.6100430838,5,Detected,2024-08-26T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-02-20T00:00:00Z,2024-08-26,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,1285281.4961652067,2,Detected,2024-08-06T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-08-06,current
2024-2025,BioBot,Municipal,Wareham WPCF,781762.2575865259,4,Detected,2024-08-06T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2024-08-06,current
2024-2025,BioBot,Municipal,MWRA Northern,522111.33235850785,7,Detected,2025-01-22T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2025-01-22,current
2024-2025,BioBot,Municipal,Greenfield WPCF,5456840.084681725,3,Detected,2024-12-31T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-02-20T00:00:00Z,2024-12-31,current
2024-2025,BioBot,Municipal,MWRA Southern,641634.8181675647,7,Detected,2024-08-26T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-08-26,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,730537.8848973142,4,Detected,2024-12-07T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-12-07,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,613578.2947574933,4,Detected,2024-10-04T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2024-10-04,current
2024-2025,BioBot,Municipal,MWRA Northern,550034.691363302,7,Detected,2024-08-03T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-08-03,current
2024-2025,BioBot,Municipal,Brockton/ Abington,1547098.9379271942,4,Detected,2025-02-03T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2025-02-03,current
2024-2025,BioBot,Municipal,MWRA Northern,412849.669228064,7,Detected,2024-09-07T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-09-07,current
2024-2025,BioBot,Municipal,MWRA Southern,1221447.369924614,7,Detected,2025-01-06T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2025-01-06,current
2024-2025,BioBot,Municipal,Fall River WWTP,481925.88570530154,4,Detected,2024-07-15T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-02-20T00:00:00Z,2024-07-15,current
2024-2025,BioBot,Municipal,MWRA Southern,678871.9510926864,7,Detected,2024-08-07T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-08-07,current
2024-2025,BioBot,Municipal,MWRA Northern,756332.8502389112,7,Detected,2024-07-22T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-07-22,current
2024-2025,BioBot,Municipal,MWRA Southern,680315.7113653555,7,Detected,2024-07-09T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-07-09,current
2024-2025,BioBot,Municipal,Fall River WWTP,264365.26039352454,5,Detected,2025-02-12T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-02-20T00:00:00Z,2025-02-12,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,639862.0581650499,5,Detected,2024-12-01T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-12-01,current
2024-2025,BioBot,Municipal,Wareham WPCF,569389.8349668431,3,Detected,2024-07-10T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2024-07-10,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,130169.86973203091,4,Not Detected,2024-11-21T00:00:00Z,copies/L,Montague,MA,Franklin,2025-02-20T00:00:00Z,2024-11-21,current
2024-2025,BioBot,Municipal,Whitman,936697.7603102014,4,Detected,2024-07-18T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-07-18,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1727576.323796909,3,Detected,2024-08-20T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2024-08-20,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,884340.7677399963,3,Detected,2024-07-10T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2024-07-10,current
2024-2025,BioBot,Municipal,MWRA Northern,718865.3163118883,7,Detected,2024-09-18T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-09-18,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,790978.2757686066,3,Detected,2024-09-04T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-02-20T00:00:00Z,2024-09-04,current
2024-2025,BioBot,Municipal,MWRA Northern,782974.1294534105,7,Detected,2024-07-28T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-07-28,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,1955491.3591439745,3,Detected,2024-09-12T00:00:00Z,copies/L,Montague,MA,Franklin,2025-02-20T00:00:00Z,2024-09-12,current
2024-2025,BioBot,Municipal,Hull WWTF,1739929.0812575407,3,Detected,2025-02-05T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-02-20T00:00:00Z,2025-02-05,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,991083.0999887807,4,Detected,2024-07-16T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-07-16,current
2024-2025,BioBot,Municipal,MWRA Northern,440965.8430780373,7,Detected,2025-02-09T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2025-02-09,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,1619810.1334157519,3,Detected,2024-08-22T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-02-20T00:00:00Z,2024-08-22,current
2024-2025,BioBot,Municipal,Hull WWTF,488670.2753498473,3,Detected,2024-10-16T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-02-20T00:00:00Z,2024-10-16,current
2024-2025,BioBot,Municipal,MWRA Southern,176727.27030605488,7,Detected,2024-10-14T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-10-14,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,1724559.4501971717,4,Detected,2025-01-23T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2025-01-23,current
2024-2025,BioBot,Municipal,Wareham WPCF,501027.9532135526,4,Detected,2024-12-10T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2024-12-10,current
2024-2025,BioBot,Municipal,MWRA Northern,487627.66615669423,7,Detected,2024-12-17T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-12-17,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,665660.7944711343,4,Detected,2024-09-24T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-09-24,current
2024-2025,BioBot,Municipal,Brockton/ Abington,263051.5868517014,4,Detected,2024-10-29T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-10-29,current
2024-2025,BioBot,Municipal,Lynn WWTF,1046822.9419061965,3,Detected,2024-07-25T00:00:00Z,copies/L,Lynn,MA,Essex,2025-02-20T00:00:00Z,2024-07-25,current
2024-2025,BioBot,Municipal,Whitman,961054.3870765879,4,Detected,2024-07-16T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-07-16,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,1666323.1458794042,4,Detected,2025-01-03T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2025-01-03,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,760846.9247198766,4,Detected,2024-07-30T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-07-30,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,2769894.984367039,4,Detected,2025-01-10T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2025-01-10,current
2024-2025,BioBot,Municipal,MWRA Northern,484858.41220066167,7,Detected,2024-12-11T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-02-20T00:00:00Z,2024-12-11,current
2024-2025,BioBot,Municipal,Whitman,3351935.287998922,4,Detected,2024-12-18T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-12-18,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,727612.7957463299,4,Detected,2025-01-29T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2025-01-29,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,289417.0549921513,3,Detected,2024-10-15T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2024-10-15,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1035743.399707431,4,Detected,2025-01-14T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2025-01-14,current
2024-2025,BioBot,Municipal,Lynn WWTF,243760.9183814938,3,Detected,2024-11-06T00:00:00Z,copies/L,Lynn,MA,Essex,2025-02-20T00:00:00Z,2024-11-06,current
