respiratory_season,tester,site_type,name_of_sampling_location,7_day_average_of_sars-cov-2_concentration,number_of_samples_in_the_last_7_days,sars-cov-2_detected,sample_collection_date,units_(measuring_concentration),city_of_sampling_location,state_of_sampling_location,county_of_sampling_location,date_data_last_updated,date,source
2024-2025,BioBot,Municipal,Brockton/ Abington,1101033.19,3,Detected,2025-03-13T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2025-03-13,current
2024-2025,BioBot,Municipal,Brockton/ Abington,1009014.3399999999,3,Detected,2025-03-13T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2025-03-13,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,565293.875,2,Detected,2025-02-26T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-06-12T00:00:00Z,2025-02-26,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,798395.7,4,Detected,2024-09-16T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2024-09-16,current
2024-2025,BioBot,Municipal,Lowell Regional WWTF,169571.87,1,Detected,2025-05-20T00:00:00Z,copies/L,Lowell,MA,Middlesex,2025-06-12T00:00:00Z,2025-05-20,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,691481.3049999999,4,Detected,2025-02-03T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2025-02-03,current
2024-2025,BioBot,Municipal,Northampton WWTP,412249.28,1,Detected,2025-02-19T00:00:00Z,copies/L,Northampton,MA,Hampshire,2025-06-12T00:00:00Z,2025-02-19,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,713193.835,2,Detected,2025-02-10T00:00:00Z,copies/L,Norton,MA,Bristol,2025-06-12T00:00:00Z,2025-02-10,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,237293.445,4,Detected,2024-12-01T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2024-12-01,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,472625.27249999996,4,Detected,2025-04-13T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2025-04-13,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,403791.52,3,Detected,2024-11-03T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2024-11-03,current
2024-2025,BioBot,Municipal,Springfield WWTP,798319.9650000001,2,Detected,2024-12-10T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-06-12T00:00:00Z,2024-12-10,current
2024-2025,BioBot,Municipal,Amherst WWTP,112335.61,2,Detected,2025-05-08T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-06-12T00:00:00Z,2025-05-08,current
2024-2025,BioBot,Municipal,Lynn WWTF,371636.005,2,Detected,2025-02-04T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2025-02-04,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,5236917.975000001,2,Detected,2024-12-26T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-06-12T00:00:00Z,2024-12-26,current
2024-2025,BioBot,Municipal,Brockton/ Abington,319954.145,4,Detected,2024-11-21T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-11-21,current
2024-2025,BioBot,Municipal,Haverhill WWTP,115534.46,1,Detected,2024-10-08T00:00:00Z,copies/L,Haverhill,MA,Essex,2025-06-12T00:00:00Z,2024-10-08,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,947940.2200000001,3,Detected,2025-01-21T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-06-12T00:00:00Z,2025-01-21,current
2024-2025,BioBot,Municipal,Whitman,1847394.4000000001,4,Detected,2025-01-27T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2025-01-27,current
2024-2025,BioBot,Municipal,Surfside WTF,171598.91499999998,2,Detected,2025-04-24T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-06-12T00:00:00Z,2025-04-24,current
2024-2025,BioBot,Municipal,Greenfield WPCF,1668785.65,2,Detected,2024-12-30T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-06-12T00:00:00Z,2024-12-30,current
2024-2025,BioBot,Municipal,Lynn WWTF,458585.17,3,Detected,2025-02-18T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2025-02-18,current
2024-2025,BioBot,Municipal,Haverhill WWTP,1109345.935,2,Detected,2025-01-08T00:00:00Z,copies/L,Haverhill,MA,Essex,2025-06-12T00:00:00Z,2025-01-08,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,1220212.17,4,Detected,2024-08-12T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-08-12,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,302330.395,4,Detected,2025-04-03T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2025-04-03,current
2024-2025,BioBot,Municipal,Hopedale WWTP,357307.62,2,Detected,2025-03-24T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-06-12T00:00:00Z,2025-03-24,current
2024-2025,BioBot,Municipal,Springfield WWTP,161007.865,2,Detected,2024-11-07T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-06-12T00:00:00Z,2024-11-07,current
2024-2025,BioBot,Municipal,Wareham WPCF,1424033.9866666666,3,Detected,2025-01-02T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2025-01-02,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,1143579.24,3,Detected,2024-10-01T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-06-12T00:00:00Z,2024-10-01,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,1250706.02,2,Detected,2024-08-19T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-06-12T00:00:00Z,2024-08-19,current
2024-2025,BioBot,Municipal,Surfside WTF,166436.78,1,Detected,2024-11-12T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-06-12T00:00:00Z,2024-11-12,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,583755.0399999999,4,Detected,2025-02-06T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2025-02-06,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,323623.5,2,Not Detected,2025-04-01T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-06-12T00:00:00Z,2025-04-01,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,353073.09750000003,4,Detected,2024-10-21T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-06-12T00:00:00Z,2024-10-21,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,366196.8025,4,Detected,2025-02-16T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2025-02-16,current
2024-2025,BioBot,Municipal,Surfside WTF,248061.1,2,Detected,2025-02-27T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-06-12T00:00:00Z,2025-02-27,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,2470499.1875,4,Detected,2025-01-03T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2025-01-03,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,330503.27,4,Detected,2025-03-08T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2025-03-08,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,969497.2766666667,3,Detected,2024-07-29T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-06-12T00:00:00Z,2024-07-29,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,715451.27,1,Detected,2024-12-29T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2024-12-29,current
2024-2025,BioBot,Municipal,Amherst WWTP,692905.5800000001,2,Detected,2025-01-07T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-06-12T00:00:00Z,2025-01-07,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,131718.18,4,Detected,2025-05-29T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2025-05-29,current
2024-2025,BioBot,Municipal,Douglas WWTP,1562818.235,2,Detected,2024-07-16T00:00:00Z,copies/L,East Douglas,MA,Worcester,2025-06-12T00:00:00Z,2024-07-16,current
2024-2025,BioBot,Municipal,Lowell Regional WWTF,1886837.68,1,Detected,2024-07-02T00:00:00Z,copies/L,Lowell,MA,Middlesex,2025-06-12T00:00:00Z,2024-07-02,current
2024-2025,BioBot,Municipal,Springfield WWTP,740743.075,2,Detected,2024-09-24T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-06-12T00:00:00Z,2024-09-24,current
2024-2025,BioBot,Municipal,Surfside WTF,508147.255,2,Detected,2024-12-23T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-06-12T00:00:00Z,2024-12-23,current
2024-2025,BioBot,Municipal,Springfield WWTP,932635.7050000001,2,Detected,2024-07-09T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-06-12T00:00:00Z,2024-07-09,current
2024-2025,BioBot,Municipal,Brockton/ Abington,134337.4575,4,Detected,2025-05-15T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2025-05-15,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,203173.69,2,Detected,2024-10-28T00:00:00Z,copies/L,Norton,MA,Bristol,2025-06-12T00:00:00Z,2024-10-28,current
2024-2025,BioBot,Municipal,Hopedale WWTP,489611.48,2,Detected,2025-02-17T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-06-12T00:00:00Z,2025-02-17,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,101269.825,2,Detected,2025-03-10T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-06-12T00:00:00Z,2025-03-10,current
2024-2025,BioBot,Municipal,Brockton/ Abington,217336.646,5,Detected,2024-10-26T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-10-26,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,34059.619999999995,2,Detected,2025-05-29T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-06-12T00:00:00Z,2025-05-29,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,488469.2175,4,Detected,2024-12-04T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-12-04,current
2024-2025,BioBot,Municipal,Northampton WWTP,238059.1,1,Detected,2025-04-02T00:00:00Z,copies/L,Northampton,MA,Hampshire,2025-06-12T00:00:00Z,2025-04-02,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,800873.3,2,Detected,2024-08-19T00:00:00Z,copies/L,Norton,MA,Bristol,2025-06-12T00:00:00Z,2024-08-19,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,691327.0900000001,4,Detected,2024-07-22T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2024-07-22,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,347880.5925,4,Detected,2025-03-06T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2025-03-06,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,1058780.8599999999,2,Detected,2025-01-16T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-06-12T00:00:00Z,2025-01-16,current
2024-2025,BioBot,Municipal,Gloucester WWTP,924437.015,2,Detected,2025-01-21T00:00:00Z,copies/L,Gloucester,MA,Essex,2025-06-12T00:00:00Z,2025-01-21,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,293751.3,1,Detected,2025-04-30T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-06-12T00:00:00Z,2025-04-30,current
2024-2025,BioBot,Municipal,Wareham WPCF,1134696.8325,4,Detected,2024-07-29T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2024-07-29,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,675924.98,3,Detected,2024-09-18T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-06-12T00:00:00Z,2024-09-18,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,1036613.7025,4,Detected,2025-01-29T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-06-12T00:00:00Z,2025-01-29,current
2024-2025,BioBot,Municipal,Whitman,8515305.9175,4,Detected,2024-11-04T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-11-04,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,542656.2933333333,3,Detected,2025-04-07T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2025-04-07,current
2024-2025,BioBot,Municipal,New Bedford WWTF,973142.03,1,Detected,2024-07-23T00:00:00Z,copies/L,New Bedford,MA,Bristol,2025-06-12T00:00:00Z,2024-07-23,current
2024-2025,BioBot,Municipal,New Bedford WWTF,976163.65,1,Detected,2025-01-01T00:00:00Z,copies/L,New Bedford,MA,Bristol,2025-06-12T00:00:00Z,2025-01-01,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,338796.33,2,Detected,2025-05-19T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-06-12T00:00:00Z,2025-05-19,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,275269.315,4,Detected,2025-03-06T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2025-03-06,current
2024-2025,BioBot,Municipal,Brockton/ Abington,141674.3533333333,3,Detected,2024-11-14T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-11-14,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,813949.63,3,Detected,2024-10-01T00:00:00Z,copies/L,Montague,MA,Franklin,2025-06-12T00:00:00Z,2024-10-01,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,271123.09,4,Detected,2024-11-17T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2024-11-17,current
2024-2025,BioBot,Municipal,Douglas WWTP,753717.0449999999,2,Detected,2024-10-22T00:00:00Z,copies/L,East Douglas,MA,Worcester,2025-06-12T00:00:00Z,2024-10-22,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,613301.0499999999,3,Detected,2024-07-03T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-06-12T00:00:00Z,2024-07-03,current
2024-2025,BioBot,Municipal,Greenfield WPCF,141659.665,2,Detected,2025-05-21T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-06-12T00:00:00Z,2025-05-21,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,190538.77333333332,3,Detected,2024-11-02T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-06-12T00:00:00Z,2024-11-02,current
2024-2025,BioBot,Municipal,Whitman,449829.4266666667,3,Detected,2025-03-24T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2025-03-24,current
2024-2025,BioBot,Municipal,Hull WWTF,537409.26,3,Detected,2024-11-05T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-06-12T00:00:00Z,2024-11-05,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,188094.00333333333,3,Detected,2024-10-15T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-06-12T00:00:00Z,2024-10-15,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,2734361.195,2,Detected,2024-12-30T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-06-12T00:00:00Z,2024-12-30,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,1240656.885,4,Detected,2024-08-21T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-06-12T00:00:00Z,2024-08-21,current
2024-2025,BioBot,Municipal,Brockton/ Abington,717838.27,4,Detected,2024-09-12T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-09-12,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,418355.1766666666,3,Detected,2024-12-02T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2024-12-02,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,717906.5025,4,Detected,2024-10-09T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-10-09,current
2024-2025,BioBot,Municipal,Haverhill WWTP,1142581.15,2,Detected,2025-01-06T00:00:00Z,copies/L,Haverhill,MA,Essex,2025-06-12T00:00:00Z,2025-01-06,current
2024-2025,BioBot,Municipal,Surfside WTF,701152.41,1,Detected,2024-12-02T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-06-12T00:00:00Z,2024-12-02,current
2024-2025,BioBot,Municipal,Surfside WTF,139035.42,2,Detected,2025-05-12T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-06-12T00:00:00Z,2025-05-12,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,1395899.2525,4,Detected,2025-02-06T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2025-02-06,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,659971.65,2,Detected,2024-11-25T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-06-12T00:00:00Z,2024-11-25,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,241491.26499999998,4,Detected,2025-04-27T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2025-04-27,current
2024-2025,BioBot,Municipal,Brockton/ Abington,501021.52,4,Detected,2024-11-07T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-11-07,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,219846.29499999998,2,Detected,2025-05-21T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-06-12T00:00:00Z,2025-05-21,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,93508.07,2,Detected,2025-05-08T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-06-12T00:00:00Z,2025-05-08,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,53847.19,1,Detected,2025-05-13T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-06-12T00:00:00Z,2025-05-13,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,89222.19499999999,2,Detected,2025-05-01T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-06-12T00:00:00Z,2025-05-01,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1551383.655,2,Detected,2025-01-05T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2025-01-05,current
2024-2025,BioBot,Municipal,Amherst WWTP,2032764.46,2,Detected,2024-07-18T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-06-12T00:00:00Z,2024-07-18,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1057045.69,2,Detected,2024-12-25T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2024-12-25,current
2024-2025,BioBot,Municipal,Brockton/ Abington,1111478.2175,4,Detected,2025-02-13T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2025-02-13,current
2024-2025,BioBot,Municipal,Surfside WTF,1119610.205,2,Detected,2024-12-12T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-06-12T00:00:00Z,2024-12-12,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,78515.01,3,Detected,2025-05-27T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2025-05-27,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1189123.1175,4,Detected,2025-01-26T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2025-01-26,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,986937.6774999999,4,Detected,2024-12-09T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-06-12T00:00:00Z,2024-12-09,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,247934.16,2,Detected,2025-04-16T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-06-12T00:00:00Z,2025-04-16,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,1562881.6,5,Detected,2025-01-27T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2025-01-27,current
2024-2025,BioBot,Municipal,Wareham WPCF,440274.05,4,Detected,2025-04-21T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2025-04-21,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,489916.80999999994,2,Detected,2025-02-05T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-06-12T00:00:00Z,2025-02-05,current
2024-2025,BioBot,Municipal,Hopedale WWTP,79436.99,2,Detected,2024-10-21T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-06-12T00:00:00Z,2024-10-21,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,964612.6599999999,2,Detected,2025-01-20T00:00:00Z,copies/L,Norton,MA,Bristol,2025-06-12T00:00:00Z,2025-01-20,current
2024-2025,BioBot,Municipal,Hopedale WWTP,670459.9450000001,2,Detected,2024-11-21T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-06-12T00:00:00Z,2024-11-21,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,390941.8325,4,Detected,2025-04-03T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2025-04-03,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,1280835.3250000002,4,Detected,2025-01-27T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2025-01-27,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,1745127.4766666666,3,Detected,2024-09-17T00:00:00Z,copies/L,Montague,MA,Franklin,2025-06-12T00:00:00Z,2024-09-17,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,300200.57999999996,2,Detected,2024-12-03T00:00:00Z,copies/L,Montague,MA,Franklin,2025-06-12T00:00:00Z,2024-12-03,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,234012.82,4,Detected,2025-05-19T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2025-05-19,current
2024-2025,BioBot,Municipal,Hopedale WWTP,1470807.565,2,Detected,2025-02-06T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-06-12T00:00:00Z,2025-02-06,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,179927.31499999997,4,Detected,2025-05-09T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2025-05-09,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,563648.4575,4,Detected,2025-02-10T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2025-02-10,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,272431.44333333336,3,Detected,2024-11-24T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-11-24,current
2024-2025,BioBot,Municipal,Hopedale WWTP,479226.475,2,Detected,2024-10-03T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-06-12T00:00:00Z,2024-10-03,current
2024-2025,BioBot,Municipal,Amherst WWTP,133565.345,2,Detected,2025-04-22T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-06-12T00:00:00Z,2025-04-22,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,601371.2,2,Detected,2024-07-19T00:00:00Z,copies/L,Norton,MA,Bristol,2025-06-12T00:00:00Z,2024-07-19,current
2024-2025,BioBot,Municipal,Douglas WWTP,741725.8,2,Detected,2024-12-05T00:00:00Z,copies/L,East Douglas,MA,Worcester,2025-06-12T00:00:00Z,2024-12-05,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,1360523.4825000002,4,Detected,2024-08-12T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-08-12,current
2024-2025,BioBot,Municipal,Springfield WWTP,964912.25,2,Detected,2024-09-10T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-06-12T00:00:00Z,2024-09-10,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,575365.2066666667,3,Detected,2024-11-04T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-11-04,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,235378.02000000002,2,Detected,2024-10-18T00:00:00Z,copies/L,Norton,MA,Bristol,2025-06-12T00:00:00Z,2024-10-18,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,998429.9499999998,3,Detected,2025-02-13T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-06-12T00:00:00Z,2025-02-13,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,124665.87000000001,4,Detected,2025-04-14T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-06-12T00:00:00Z,2025-04-14,current
2024-2025,BioBot,Municipal,Hopedale WWTP,87261.22,2,Detected,2025-05-01T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-06-12T00:00:00Z,2025-05-01,current
2024-2025,BioBot,Municipal,Amherst WWTP,540757.14,1,Detected,2024-12-12T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-06-12T00:00:00Z,2024-12-12,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,550239.9633333334,3,Detected,2024-12-12T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-12-12,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,525690.1825,4,Detected,2025-04-07T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2025-04-07,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,513423.605,4,Detected,2025-04-07T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2025-04-07,current
2024-2025,BioBot,Municipal,Brockton/ Abington,891730.4833333334,3,Detected,2025-02-17T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2025-02-17,current
2024-2025,BioBot,Municipal,New Bedford WWTF,107964.09,1,Detected,2025-06-03T00:00:00Z,copies/L,New Bedford,MA,Bristol,2025-06-12T00:00:00Z,2025-06-03,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1080638.525,4,Detected,2024-07-28T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2024-07-28,current
2024-2025,BioBot,Municipal,Springfield WWTP,202002.965,2,Detected,2024-10-24T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-06-12T00:00:00Z,2024-10-24,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,5342684.1466666665,3,Detected,2025-01-13T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-06-12T00:00:00Z,2025-01-13,current
2024-2025,BioBot,Municipal,Brockton/ Abington,168646.5825,4,Detected,2024-11-17T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-11-17,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,556407.835,2,Detected,2024-09-03T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-06-12T00:00:00Z,2024-09-03,current
