respiratory_season,tester,site_type,name_of_sampling_location,7_day_average_of_sars-cov-2_concentration,number_of_samples_in_the_last_7_days,sars-cov-2_detected,sample_collection_date,units_(measuring_concentration),city_of_sampling_location,state_of_sampling_location,county_of_sampling_location,date_data_last_updated,date,source
2025-2026,BioBot,Municipal,SESD-Peabody Metering Station,165309.925,4,Detected,2025-07-10T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-07-10,current
2025-2026,BioBot,Municipal,SESD-Peabody Metering Station,454149.205,4,Detected,2025-08-13T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-08-13,current
2025-2026,BioBot,Municipal,Springfield WWTP,195266.68666666668,3,Detected,2025-07-15T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-09-11T00:00:00Z,2025-07-15,current
2025-2026,BioBot,Municipal,MFN Regional Wastewater District,205042.405,2,Detected,2025-07-25T00:00:00Z,copies/L,Norton,MA,Bristol,2025-09-11T00:00:00Z,2025-07-25,current
2025-2026,BioBot,Municipal,Greenfield WPCF,110716.6,2,Detected,2025-07-02T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-09-11T00:00:00Z,2025-07-02,current
2025-2026,BioBot,Municipal,Fall River WWTP,71277.19666666667,3,Detected,2025-08-10T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-09-11T00:00:00Z,2025-08-10,current
2025-2026,BioBot,Municipal,Plymouth Headworks Influent,283427.42,2,Detected,2025-07-23T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-23,current
2025-2026,BioBot,Municipal,Montague Clean Water Facility,1103313.0933333335,3,Detected,2025-08-18T00:00:00Z,copies/L,Montague,MA,Franklin,2025-09-11T00:00:00Z,2025-08-18,current
2025-2026,BioBot,Municipal,Uxbridge WWTF,2211615.4699999997,3,Detected,2025-08-25T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-08-25,current
2025-2026,BioBot,Municipal,Fitchburg Public Works,542256.35,4,Detected,2025-08-25T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-09-11T00:00:00Z,2025-08-25,current
2025-2026,BioBot,Municipal,S.Deerfield WWTP,1197540.5266666666,3,Detected,2025-08-18T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-09-11T00:00:00Z,2025-08-18,current
2025-2026,BioBot,Municipal,MFN Regional Wastewater District,211552.15000000002,2,Detected,2025-07-07T00:00:00Z,copies/L,Norton,MA,Bristol,2025-09-11T00:00:00Z,2025-07-07,current
2025-2026,BioBot,Municipal,Amherst WWTP,163337.02000000002,2,Detected,2025-07-31T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-09-11T00:00:00Z,2025-07-31,current
2025-2026,BioBot,Municipal,Greenfield WPCF,226413.08500000002,2,Detected,2025-07-30T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-09-11T00:00:00Z,2025-07-30,current
2025-2026,BioBot,Municipal,Gloucester WWTP,137634.3,1,Detected,2025-08-05T00:00:00Z,copies/L,Gloucester,MA,Essex,2025-09-11T00:00:00Z,2025-08-05,current
2025-2026,BioBot,Municipal,Fitchburg Public Works,299946.185,4,Detected,2025-08-18T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-09-11T00:00:00Z,2025-08-18,current
2025-2026,BioBot,Municipal,Gloucester WWTP,257375.5,1,Detected,2025-07-08T00:00:00Z,copies/L,Gloucester,MA,Essex,2025-09-11T00:00:00Z,2025-07-08,current
2025-2026,BioBot,Municipal,Pittsfield WWTP,138498.325,4,Detected,2025-07-21T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-09-11T00:00:00Z,2025-07-21,current
2025-2026,BioBot,Municipal,Surfside WTF,974781.135,2,Detected,2025-08-14T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-09-11T00:00:00Z,2025-08-14,current
2025-2026,BioBot,Municipal,Hull WWTF,745474.4199999999,3,Detected,2025-08-19T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-19,current
2025-2026,BioBot,Municipal,MFN Regional Wastewater District,259099.37,2,Detected,2025-07-04T00:00:00Z,copies/L,Norton,MA,Bristol,2025-09-11T00:00:00Z,2025-07-04,current
2025-2026,BioBot,Municipal,Lowell Regional WWTF,302175.96,1,Detected,2025-07-15T00:00:00Z,copies/L,Lowell,MA,Middlesex,2025-09-11T00:00:00Z,2025-07-15,current
2025-2026,BioBot,Municipal,South Hadley Div. of WPC,78484.01,1,Detected,2025-07-23T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-09-11T00:00:00Z,2025-07-23,current
2025-2026,BioBot,Municipal,Hopedale WWTP,328524.27,2,Detected,2025-08-18T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-09-11T00:00:00Z,2025-08-18,current
2025-2026,BioBot,Municipal,Uxbridge WWTF,2133215.0066666664,3,Detected,2025-08-27T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-08-27,current
2025-2026,BioBot,Municipal,Sunderland WWTP,48486.47,1,Detected,2025-07-30T00:00:00Z,copies/L,Sunderland,MA,Franklin,2025-09-11T00:00:00Z,2025-07-30,current
2025-2026,BioBot,Municipal,Brockton/ Abington,254131.9125,4,Detected,2025-07-20T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-20,current
2025-2026,BioBot,Municipal,Wareham WPCF,952232.395,4,Detected,2025-08-25T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-25,current
2025-2026,BioBot,Municipal,Hopedale WWTP,614319.035,2,Detected,2025-07-21T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-09-11T00:00:00Z,2025-07-21,current
2025-2026,BioBot,Municipal,Fall River WWTP,40952.5325,4,Detected,2025-08-03T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-09-11T00:00:00Z,2025-08-03,current
2025-2026,BioBot,Municipal,Lynn WWTF,280207.24,2,Detected,2025-08-12T00:00:00Z,copies/L,Lynn,MA,Essex,2025-09-11T00:00:00Z,2025-08-12,current
2025-2026,BioBot,Municipal,Pittsfield WWTP,185141.37,4,Detected,2025-07-31T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-09-11T00:00:00Z,2025-07-31,current
2025-2026,BioBot,Municipal,Amherst WWTP,247471.06,2,Detected,2025-08-26T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-09-11T00:00:00Z,2025-08-26,current
2025-2026,BioBot,Municipal,Fall River WWTP,24752.1,4,Detected,2025-07-13T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-09-11T00:00:00Z,2025-07-13,current
2025-2026,BioBot,Municipal,Billerica Treatment Plant,406737.185,2,Detected,2025-08-20T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-09-11T00:00:00Z,2025-08-20,current
2025-2026,BioBot,Municipal,MFN Regional Wastewater District,466892.905,2,Detected,2025-08-25T00:00:00Z,copies/L,Norton,MA,Bristol,2025-09-11T00:00:00Z,2025-08-25,current
2025-2026,BioBot,Municipal,Pittsfield WWTP,206762.02,4,Detected,2025-07-24T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-09-11T00:00:00Z,2025-07-24,current
2025-2026,BioBot,Municipal,Uxbridge WWTF,295390.37666666665,3,Detected,2025-07-23T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-07-23,current
2025-2026,BioBot,Municipal,Surfside WTF,471376.88,2,Detected,2025-07-21T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-09-11T00:00:00Z,2025-07-21,current
2025-2026,BioBot,Municipal,Hopedale WWTP,159188.91999999998,2,Detected,2025-07-31T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-09-11T00:00:00Z,2025-07-31,current
2025-2026,BioBot,Municipal,Northampton WWTP,58434.68,1,Detected,2025-07-02T00:00:00Z,copies/L,Northampton,MA,Hampshire,2025-09-11T00:00:00Z,2025-07-02,current
2025-2026,BioBot,Municipal,SESD-Peabody Metering Station,350430.1575,4,Detected,2025-08-15T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-08-15,current
2025-2026,BioBot,Municipal,South Hadley Div. of WPC,94447.42,1,Detected,2025-07-16T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-09-11T00:00:00Z,2025-07-16,current
2025-2026,BioBot,Municipal,Wareham WPCF,135539.165,4,Detected,2025-08-04T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-04,current
2025-2026,BioBot,Municipal,Hopedale WWTP,1216618.865,2,Detected,2025-08-07T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-09-11T00:00:00Z,2025-08-07,current
2025-2026,BioBot,Municipal,Lynn WWTF,498400.37,2,Detected,2025-08-26T00:00:00Z,copies/L,Lynn,MA,Essex,2025-09-11T00:00:00Z,2025-08-26,current
2025-2026,BioBot,Municipal,Sunderland WWTP,182526.17,1,Detected,2025-08-20T00:00:00Z,copies/L,Sunderland,MA,Franklin,2025-09-11T00:00:00Z,2025-08-20,current
2025-2026,BioBot,Municipal,Brockton/ Abington,429557.3625,4,Detected,2025-07-24T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-24,current
2025-2026,BioBot,Municipal,S.Deerfield WWTP,374791.50500000006,4,Detected,2025-07-28T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-09-11T00:00:00Z,2025-07-28,current
2025-2026,BioBot,Municipal,Greenfield WPCF,156505.47499999998,2,Detected,2025-07-23T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-09-11T00:00:00Z,2025-07-23,current
2025-2026,BioBot,Municipal,MFN Regional Wastewater District,240748.70500000002,2,Detected,2025-08-22T00:00:00Z,copies/L,Norton,MA,Bristol,2025-09-11T00:00:00Z,2025-08-22,current
2025-2026,BioBot,Municipal,Greenfield WPCF,114291.33499999999,2,Detected,2025-07-16T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-09-11T00:00:00Z,2025-07-16,current
2025-2026,BioBot,Municipal,Surfside WTF,516873.21499999997,2,Detected,2025-07-17T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-09-11T00:00:00Z,2025-07-17,current
2025-2026,BioBot,Municipal,Montague Clean Water Facility,95251.98333333334,3,Detected,2025-08-11T00:00:00Z,copies/L,Montague,MA,Franklin,2025-09-11T00:00:00Z,2025-08-11,current
2025-2026,BioBot,Municipal,Hull WWTF,365352.73,3,Detected,2025-08-12T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-12,current
2025-2026,BioBot,Municipal,Montague Clean Water Facility,24422.543333333335,3,Detected,2025-06-30T00:00:00Z,copies/L,Montague,MA,Franklin,2025-09-11T00:00:00Z,2025-06-30,current
2025-2026,BioBot,Municipal,Springfield WWTP,354976.05000000005,2,Detected,2025-08-28T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-09-11T00:00:00Z,2025-08-28,current
2025-2026,BioBot,Municipal,Amherst WWTP,66043.57,2,Detected,2025-08-07T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-09-11T00:00:00Z,2025-08-07,current
2025-2026,BioBot,Municipal,Plymouth Headworks Influent,84492.69666666667,3,Detected,2025-07-15T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-15,current
2025-2026,BioBot,Municipal,Greenfield WPCF,217076.58500000002,2,Detected,2025-08-20T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-09-11T00:00:00Z,2025-08-20,current
2025-2026,BioBot,Municipal,Whitman,598250.71,3,Detected,2025-08-28T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-28,current
2025-2026,BioBot,Municipal,Sunderland WWTP,455671.97,1,Detected,2025-07-09T00:00:00Z,copies/L,Sunderland,MA,Franklin,2025-09-11T00:00:00Z,2025-07-09,current
2025-2026,BioBot,Municipal,Greenfield WPCF,289510.8,1,Detected,2025-08-13T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-09-11T00:00:00Z,2025-08-13,current
2025-2026,BioBot,Municipal,Upper Blackstone Clean Water,217595.1525,4,Detected,2025-06-29T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-09-11T00:00:00Z,2025-06-29,current
2025-2026,BioBot,Municipal,Billerica Treatment Plant,132227.235,2,Detected,2025-06-30T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-09-11T00:00:00Z,2025-06-30,current
2025-2026,BioBot,Municipal,Greenfield WPCF,207417.215,2,Detected,2025-08-22T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-09-11T00:00:00Z,2025-08-22,current
2025-2026,BioBot,Municipal,S.Deerfield WWTP,168020.74666666667,3,Detected,2025-08-11T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-09-11T00:00:00Z,2025-08-11,current
2025-2026,BioBot,Municipal,Montague Clean Water Facility,22309.715,2,Not Detected,2025-09-02T00:00:00Z,copies/L,Montague,MA,Franklin,2025-09-11T00:00:00Z,2025-09-02,current
2025-2026,BioBot,Municipal,SESD-Peabody Metering Station,228797.59000000003,4,Detected,2025-07-20T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-07-20,current
2025-2026,BioBot,Municipal,S.Deerfield WWTP,9417.28,3,Not Detected,2025-07-14T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-09-11T00:00:00Z,2025-07-14,current
2025-2026,BioBot,Municipal,Lowell Regional WWTF,205660.87,1,Detected,2025-07-01T00:00:00Z,copies/L,Lowell,MA,Middlesex,2025-09-11T00:00:00Z,2025-07-01,current
2025-2026,BioBot,Municipal,Billerica Treatment Plant,214018.64500000002,2,Detected,2025-08-18T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-09-11T00:00:00Z,2025-08-18,current
2025-2026,BioBot,Municipal,Northbridge Sewer Department,45652.43666666667,3,Not Detected,2025-07-28T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-07-28,current
2025-2026,BioBot,Municipal,Whitman,64299.51,3,Detected,2025-07-07T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-07,current
2025-2026,BioBot,Municipal,Haverhill WWTP,125219,1,Detected,2025-07-23T00:00:00Z,copies/L,Haverhill,MA,Essex,2025-09-11T00:00:00Z,2025-07-23,current
2025-2026,BioBot,Municipal,Sunderland WWTP,716044.57,1,Detected,2025-08-13T00:00:00Z,copies/L,Sunderland,MA,Franklin,2025-09-11T00:00:00Z,2025-08-13,current
2025-2026,BioBot,Municipal,Northbridge Sewer Department,99841.81,1,Detected,2025-07-10T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-07-10,current
2025-2026,BioBot,Municipal,Hull WWTF,3260780.5866666664,3,Detected,2025-08-05T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-05,current
2025-2026,BioBot,Municipal,MFN Regional Wastewater District,204393.615,2,Detected,2025-08-11T00:00:00Z,copies/L,Norton,MA,Bristol,2025-09-11T00:00:00Z,2025-08-11,current
2025-2026,BioBot,Municipal,Pittsfield WWTP,101221.78249999999,4,Detected,2025-07-14T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-09-11T00:00:00Z,2025-07-14,current
2025-2026,BioBot,Municipal,Billerica Treatment Plant,369083.48,2,Detected,2025-08-27T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-09-11T00:00:00Z,2025-08-27,current
2025-2026,BioBot,Municipal,Lynn WWTF,328548.12,2,Detected,2025-09-02T00:00:00Z,copies/L,Lynn,MA,Essex,2025-09-11T00:00:00Z,2025-09-02,current
2025-2026,BioBot,Municipal,Wareham WPCF,310294.23,1,Detected,2025-07-17T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-17,current
2025-2026,BioBot,Municipal,Pittsfield WWTP,124254.7225,4,Detected,2025-07-17T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-09-11T00:00:00Z,2025-07-17,current
2025-2026,BioBot,Municipal,Lynn WWTF,116634.30666666669,3,Detected,2025-07-01T00:00:00Z,copies/L,Lynn,MA,Essex,2025-09-11T00:00:00Z,2025-07-01,current
2025-2026,BioBot,Municipal,Surfside WTF,917665.865,2,Detected,2025-08-18T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-09-11T00:00:00Z,2025-08-18,current
2025-2026,BioBot,Municipal,Springfield WWTP,449002.55999999994,2,Detected,2025-08-12T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-09-11T00:00:00Z,2025-08-12,current
2025-2026,BioBot,Municipal,Fall River WWTP,32345.260000000006,3,Detected,2025-08-17T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-09-11T00:00:00Z,2025-08-17,current
2025-2026,BioBot,Municipal,SESD-Peabody/Salem Pump,826175.915,4,Detected,2025-08-31T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-08-31,current
2025-2026,BioBot,Municipal,Montague Clean Water Facility,43498.259999999995,2,Detected,2025-07-22T00:00:00Z,copies/L,Montague,MA,Franklin,2025-09-11T00:00:00Z,2025-07-22,current
2025-2026,BioBot,Municipal,Montague Clean Water Facility,0,3,Not Detected,2025-07-14T00:00:00Z,copies/L,Montague,MA,Franklin,2025-09-11T00:00:00Z,2025-07-14,current
2025-2026,BioBot,Municipal,New Bedford WWTF,204560.15,1,Detected,2025-08-05T00:00:00Z,copies/L,New Bedford,MA,Bristol,2025-09-11T00:00:00Z,2025-08-05,current
2025-2026,BioBot,Municipal,Pittsfield WWTP,129795.93250000001,4,Detected,2025-08-11T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-09-11T00:00:00Z,2025-08-11,current
2025-2026,BioBot,Municipal,Uxbridge WWTF,133161.97666666665,3,Detected,2025-08-04T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-08-04,current
2025-2026,BioBot,Municipal,Amherst WWTP,129583.65,1,Detected,2025-07-29T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-09-11T00:00:00Z,2025-07-29,current
2025-2026,BioBot,Municipal,Uxbridge WWTF,710268.2966666665,3,Detected,2025-08-20T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-08-20,current
2025-2026,BioBot,Municipal,South Hadley Div. of WPC,293912.885,2,Detected,2025-08-09T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-09-11T00:00:00Z,2025-08-09,current
2025-2026,BioBot,Municipal,Lynn WWTF,134294.31333333332,3,Detected,2025-08-05T00:00:00Z,copies/L,Lynn,MA,Essex,2025-09-11T00:00:00Z,2025-08-05,current
2025-2026,BioBot,Municipal,Surfside WTF,750425.8500000001,2,Detected,2025-08-25T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-09-11T00:00:00Z,2025-08-25,current
2025-2026,BioBot,Municipal,Wareham WPCF,154177.2975,4,Detected,2025-08-11T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-11,current
2025-2026,BioBot,Municipal,Amherst WWTP,106220.40333333334,3,Detected,2025-08-19T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-09-11T00:00:00Z,2025-08-19,current
2025-2026,BioBot,Municipal,Springfield WWTP,151286.655,2,Detected,2025-07-24T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-09-11T00:00:00Z,2025-07-24,current
2025-2026,BioBot,Municipal,Northampton WWTP,197563.58,1,Detected,2025-08-27T00:00:00Z,copies/L,Northampton,MA,Hampshire,2025-09-11T00:00:00Z,2025-08-27,current
2025-2026,BioBot,Municipal,Plymouth Headworks Influent,60978.770000000004,2,Detected,2025-07-09T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-09,current
2025-2026,BioBot,Municipal,SESD-Peabody Metering Station,231603.64500000002,4,Detected,2025-07-18T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-07-18,current
2025-2026,BioBot,Municipal,Douglas WWTP,2231611.005,2,Detected,2025-09-02T00:00:00Z,copies/L,East Douglas,MA,Worcester,2025-09-11T00:00:00Z,2025-09-02,current
2025-2026,BioBot,Municipal,Northbridge Sewer Department,336493.8,2,Detected,2025-08-25T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-08-25,current
2025-2026,BioBot,Municipal,SESD-Peabody/Salem Pump,359393.58749999997,4,Detected,2025-08-17T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-08-17,current
2025-2026,BioBot,Municipal,Hull WWTF,327586.3133333333,3,Detected,2025-07-29T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-29,current
2025-2026,BioBot,Municipal,Billerica Treatment Plant,370066.92,1,Detected,2025-09-03T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-09-11T00:00:00Z,2025-09-03,current
2025-2026,BioBot,Municipal,Lowell Regional WWTF,786508.19,1,Detected,2025-09-02T00:00:00Z,copies/L,Lowell,MA,Middlesex,2025-09-11T00:00:00Z,2025-09-02,current
2025-2026,BioBot,Municipal,Whitman,322624.535,4,Detected,2025-08-18T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-18,current
2025-2026,BioBot,Municipal,SESD-Peabody Metering Station,636141.23,3,Detected,2025-08-25T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-08-25,current
2025-2026,BioBot,Municipal,Hopedale WWTP,169568.285,2,Detected,2025-07-17T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-09-11T00:00:00Z,2025-07-17,current
2025-2026,BioBot,Municipal,Haverhill WWTP,161459.64666666664,3,Detected,2025-08-24T00:00:00Z,copies/L,Haverhill,MA,Essex,2025-09-11T00:00:00Z,2025-08-24,current
2025-2026,BioBot,Municipal,MFN Regional Wastewater District,100354.365,2,Detected,2025-07-14T00:00:00Z,copies/L,Norton,MA,Bristol,2025-09-11T00:00:00Z,2025-07-14,current
2025-2026,BioBot,Municipal,Hull WWTF,280767.7166666666,3,Detected,2025-07-01T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-01,current
2025-2026,BioBot,Municipal,Gloucester WWTP,86061.56,1,Detected,2025-07-29T00:00:00Z,copies/L,Gloucester,MA,Essex,2025-09-11T00:00:00Z,2025-07-29,current
2025-2026,BioBot,Municipal,Whitman,100981.28499999999,4,Detected,2025-06-30T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-06-30,current
2025-2026,BioBot,Municipal,MFN Regional Wastewater District,154507.1,2,Detected,2025-08-18T00:00:00Z,copies/L,Norton,MA,Bristol,2025-09-11T00:00:00Z,2025-08-18,current
2025-2026,BioBot,Municipal,Hull WWTF,835801.0766666667,3,Detected,2025-08-26T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-26,current
2025-2026,BioBot,Municipal,Pittsfield WWTP,100034.845,4,Detected,2025-08-07T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-09-11T00:00:00Z,2025-08-07,current
2025-2026,BioBot,Municipal,South Hadley Div. of WPC,206651.215,2,Detected,2025-08-13T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-09-11T00:00:00Z,2025-08-13,current
2025-2026,BioBot,Municipal,SESD-Peabody/Salem Pump,173521.2225,4,Detected,2025-07-10T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-07-10,current
2025-2026,BioBot,Municipal,Northbridge Sewer Department,68478.655,2,Detected,2025-07-24T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-07-24,current
2025-2026,BioBot,Municipal,S.Deerfield WWTP,26499.835,2,Detected,2025-07-22T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-09-11T00:00:00Z,2025-07-22,current
2025-2026,BioBot,Municipal,Uxbridge WWTF,149242.41666666666,3,Detected,2025-07-28T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-07-28,current
2025-2026,BioBot,Municipal,Fall River WWTP,9402.795,2,Detected,2025-07-08T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-09-11T00:00:00Z,2025-07-08,current
2025-2026,BioBot,Municipal,Whitman,116589.25333333334,3,Detected,2025-07-14T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-14,current
2025-2026,BioBot,Municipal,South Hadley Div. of WPC,183696.915,2,Detected,2025-08-27T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-09-11T00:00:00Z,2025-08-27,current
2025-2026,BioBot,Municipal,Northampton WWTP,315878.28,1,Detected,2025-08-06T00:00:00Z,copies/L,Northampton,MA,Hampshire,2025-09-11T00:00:00Z,2025-08-06,current
2025-2026,BioBot,Municipal,Billerica Treatment Plant,137794.885,2,Detected,2025-07-14T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-09-11T00:00:00Z,2025-07-14,current
2025-2026,BioBot,Municipal,Springfield WWTP,883401.365,2,Detected,2025-08-26T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-09-11T00:00:00Z,2025-08-26,current
2025-2026,BioBot,Municipal,South Hadley Div. of WPC,76525.58,1,Detected,2025-07-30T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-09-11T00:00:00Z,2025-07-30,current
2025-2026,BioBot,Municipal,Hull WWTF,57129.81666666667,3,Detected,2025-07-22T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-22,current
2025-2026,BioBot,Municipal,SESD-Peabody Metering Station,442817.80666666664,3,Detected,2025-08-09T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-08-09,current
2025-2026,BioBot,Municipal,Fitchburg Public Works,98954.55333333333,3,Detected,2025-07-07T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-09-11T00:00:00Z,2025-07-07,current
2025-2026,BioBot,Municipal,Billerica Treatment Plant,491829.90499999997,2,Detected,2025-08-25T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-09-11T00:00:00Z,2025-08-25,current
2025-2026,BioBot,Municipal,Northbridge Sewer Department,86955.015,2,Detected,2025-07-22T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-07-22,current
2025-2026,BioBot,Municipal,Uxbridge WWTF,52693.85666666667,3,Detected,2025-06-30T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-06-30,current
2025-2026,BioBot,Municipal,Billerica Treatment Plant,117452.035,2,Detected,2025-07-16T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-09-11T00:00:00Z,2025-07-16,current
2025-2026,BioBot,Municipal,Fitchburg Public Works,215165.08333333334,3,Detected,2025-07-29T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-09-11T00:00:00Z,2025-07-29,current
2025-2026,BioBot,Municipal,South Hadley Div. of WPC,666201.74,2,Detected,2025-08-16T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-09-11T00:00:00Z,2025-08-16,current
