respiratory_season,tester,site_type,name_of_sampling_location,7_day_average_of_sars-cov-2_concentration,number_of_samples_in_the_last_7_days,sars-cov-2_detected,sample_collection_date,units_(measuring_concentration),city_of_sampling_location,state_of_sampling_location,county_of_sampling_location,date_data_last_updated,date,source
2024-2025,BioBot,Municipal,Hull WWTF,212499.95247333334,3,Detected,2024-11-12T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-01-30T00:00:00Z,2024-11-12,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,655299.637075,4,Detected,2024-10-11T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-10-11,current
2024-2025,BioBot,Municipal,Amherst WWTP,813020.3391,2,Detected,2024-08-27T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-01-30T00:00:00Z,2024-08-27,current
2024-2025,BioBot,Municipal,Hull WWTF,805747.4531,2,Detected,2024-07-09T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-01-30T00:00:00Z,2024-07-09,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,773259.2507999999,3,Detected,2024-07-01T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-01-30T00:00:00Z,2024-07-01,current
2024-2025,BioBot,Municipal,MWRA Northern,295821.3854333333,6,Detected,2024-09-22T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-09-22,current
2024-2025,BioBot,Municipal,MWRA Northern,278093.0458166666,6,Detected,2024-09-22T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-09-22,current
2024-2025,BioBot,Municipal,Wareham WPCF,258424.536975,4,Detected,2024-07-01T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-01-30T00:00:00Z,2024-07-01,current
2024-2025,BioBot,Municipal,Wareham WPCF,2548706.71275,2,Detected,2024-10-21T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-01-30T00:00:00Z,2024-10-21,current
2024-2025,BioBot,Municipal,Hopedale WWTP,1128305.97265,2,Detected,2024-12-05T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-01-30T00:00:00Z,2024-12-05,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,798283.318175,4,Detected,2024-09-27T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-01-30T00:00:00Z,2024-09-27,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,795363.229925,4,Detected,2024-12-04T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-12-04,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,610181.71435,2,Detected,2024-12-20T00:00:00Z,copies/L,Norton,MA,Bristol,2025-01-30T00:00:00Z,2024-12-20,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,2118366.8913749997,4,Detected,2024-12-20T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-12-20,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,2173713.775625,4,Detected,2024-12-20T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-12-20,current
2024-2025,BioBot,Municipal,Lynn WWTF,1092261.6429,3,Detected,2024-08-06T00:00:00Z,copies/L,Lynn,MA,Essex,2025-01-30T00:00:00Z,2024-08-06,current
2024-2025,BioBot,Municipal,Amherst WWTP,908787.0943,3,Detected,2024-08-20T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-01-30T00:00:00Z,2024-08-20,current
2024-2025,BioBot,Municipal,Lynn WWTF,208481.1597333333,3,Detected,2024-11-05T00:00:00Z,copies/L,Lynn,MA,Essex,2025-01-30T00:00:00Z,2024-11-05,current
2024-2025,BioBot,Municipal,Surfside WTF,215115.2452,1,Detected,2024-11-25T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-01-30T00:00:00Z,2024-11-25,current
2024-2025,BioBot,Municipal,Surfside WTF,2304950.0835,2,Detected,2025-01-02T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-01-30T00:00:00Z,2025-01-02,current
2024-2025,BioBot,Municipal,Douglas WWTP,292965.3049,1,Detected,2025-01-16T00:00:00Z,copies/L,East Douglas,MA,Worcester,2025-01-30T00:00:00Z,2025-01-16,current
2024-2025,BioBot,Municipal,Lynn WWTF,408390.1520333334,3,Detected,2024-10-08T00:00:00Z,copies/L,Lynn,MA,Essex,2025-01-30T00:00:00Z,2024-10-08,current
2024-2025,BioBot,Municipal,Springfield WWTP,1352700.46,2,Detected,2024-08-15T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-01-30T00:00:00Z,2024-08-15,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,402917.69480999996,4,Detected,2024-12-08T00:00:00Z,copies/L,North Andover,MA,Essex,2025-01-30T00:00:00Z,2024-12-08,current
2024-2025,BioBot,Municipal,Wareham WPCF,1057233.0111500002,4,Detected,2024-07-22T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-01-30T00:00:00Z,2024-07-22,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,502613.396625,4,Detected,2024-09-09T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-01-30T00:00:00Z,2024-09-09,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,1517798.5727499998,4,Detected,2024-12-24T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-12-24,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,187869.53879999998,4,Detected,2024-10-13T00:00:00Z,copies/L,North Andover,MA,Essex,2025-01-30T00:00:00Z,2024-10-13,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,1655197.5204333335,3,Detected,2024-09-24T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-01-30T00:00:00Z,2024-09-24,current
2024-2025,BioBot,Municipal,Haverhill WWTP,645489.9261,1,Detected,2024-09-23T00:00:00Z,copies/L,Haverhill,MA,Essex,2025-01-30T00:00:00Z,2024-09-23,current
2024-2025,BioBot,Municipal,New Bedford WWTF,612728.9501,1,Detected,2024-07-16T00:00:00Z,copies/L,New Bedford,MA,Bristol,2025-01-30T00:00:00Z,2024-07-16,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,1210102.0038,4,Detected,2024-08-08T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-08-08,current
2024-2025,BioBot,Municipal,Whitman,1149755.2571,4,Detected,2024-07-22T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2024-07-22,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,351415.07672500005,4,Detected,2024-11-04T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-01-30T00:00:00Z,2024-11-04,current
2024-2025,BioBot,Municipal,Whitman,1319891.7475333335,3,Detected,2024-10-01T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2024-10-01,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,714016.01995,4,Detected,2024-08-07T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-01-30T00:00:00Z,2024-08-07,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,973007.9746333333,3,Detected,2024-12-12T00:00:00Z,copies/L,Montague,MA,Franklin,2025-01-30T00:00:00Z,2024-12-12,current
2024-2025,BioBot,Municipal,Northampton WWTP,787356.7578,1,Detected,2024-07-10T00:00:00Z,copies/L,Northampton,MA,Hampshire,2025-01-30T00:00:00Z,2024-07-10,current
2024-2025,BioBot,Municipal,Greenfield WPCF,3071081.638,1,Detected,2025-01-08T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-01-30T00:00:00Z,2025-01-08,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,1474831.4165,2,Detected,2024-08-28T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-01-30T00:00:00Z,2024-08-28,current
2024-2025,BioBot,Municipal,Brockton/ Abington,1205402.097575,4,Detected,2024-08-11T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2024-08-11,current
2024-2025,BioBot,Municipal,Amherst WWTP,853459.2895,2,Detected,2024-08-29T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-01-30T00:00:00Z,2024-08-29,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,1133596.9577333333,3,Detected,2024-10-01T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-10-01,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,1136605.68565,4,Detected,2024-08-19T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-01-30T00:00:00Z,2024-08-19,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,1378779.05935,2,Detected,2024-09-11T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-01-30T00:00:00Z,2024-09-11,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,194636.6244,2,Detected,2024-10-14T00:00:00Z,copies/L,Norton,MA,Bristol,2025-01-30T00:00:00Z,2024-10-14,current
2024-2025,BioBot,Municipal,New Bedford WWTF,1005580.032,1,Detected,2024-12-10T00:00:00Z,copies/L,New Bedford,MA,Bristol,2025-01-30T00:00:00Z,2024-12-10,current
2024-2025,BioBot,Municipal,Whitman,3448639.944666667,3,Detected,2024-08-27T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2024-08-27,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,927482.041975,4,Detected,2025-01-12T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-01-30T00:00:00Z,2025-01-12,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,726773.7788750001,4,Detected,2024-09-01T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-09-01,current
2024-2025,BioBot,Municipal,Greenfield WPCF,1953239.70915,2,Detected,2024-08-02T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-01-30T00:00:00Z,2024-08-02,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,1685286.227,2,Detected,2024-08-26T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-01-30T00:00:00Z,2024-08-26,current
2024-2025,BioBot,Municipal,Hopedale WWTP,1675689.432,2,Detected,2024-12-16T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-01-30T00:00:00Z,2024-12-16,current
2024-2025,BioBot,Municipal,Hopedale WWTP,3579355.305,2,Detected,2025-01-20T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-01-30T00:00:00Z,2025-01-20,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,1357900.1504000002,2,Detected,2024-12-19T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-01-30T00:00:00Z,2024-12-19,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,2849236.6649999996,3,Detected,2024-12-30T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-12-30,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,2366823.365,4,Detected,2025-01-13T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2025-01-13,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,2041337.224,2,Detected,2024-08-12T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-01-30T00:00:00Z,2024-08-12,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,1390576.64425,4,Detected,2024-07-24T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-01-30T00:00:00Z,2024-07-24,current
2024-2025,BioBot,Municipal,Greenfield WPCF,83478.86029499999,2,Detected,2024-11-13T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-01-30T00:00:00Z,2024-11-13,current
2024-2025,BioBot,Municipal,Amherst WWTP,462539.7533,2,Detected,2024-10-01T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-01-30T00:00:00Z,2024-10-01,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,321206.9092666667,3,Detected,2024-10-14T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-01-30T00:00:00Z,2024-10-14,current
2024-2025,BioBot,Municipal,Northampton WWTP,769983.2948,1,Detected,2024-12-04T00:00:00Z,copies/L,Northampton,MA,Hampshire,2025-01-30T00:00:00Z,2024-12-04,current
2024-2025,BioBot,Municipal,Sunderland WWTP,550380.3633,1,Detected,2024-07-10T00:00:00Z,copies/L,Sunderland,MA,Franklin,2025-01-30T00:00:00Z,2024-07-10,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,1306314.3554999998,4,Detected,2024-08-22T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-08-22,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,2424639.0295,4,Detected,2024-09-19T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-09-19,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,824242.64795,2,Detected,2024-07-01T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-01-30T00:00:00Z,2024-07-01,current
2024-2025,BioBot,Municipal,Lynn WWTF,283105.9728333333,3,Detected,2024-11-12T00:00:00Z,copies/L,Lynn,MA,Essex,2025-01-30T00:00:00Z,2024-11-12,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,2162802.13,2,Detected,2024-08-07T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-01-30T00:00:00Z,2024-08-07,current
2024-2025,BioBot,Municipal,New Bedford WWTF,189202.0562,2,Detected,2024-09-24T00:00:00Z,copies/L,New Bedford,MA,Bristol,2025-01-30T00:00:00Z,2024-09-24,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,183098.263155,4,Detected,2024-11-17T00:00:00Z,copies/L,North Andover,MA,Essex,2025-01-30T00:00:00Z,2024-11-17,current
2024-2025,BioBot,Municipal,Wareham WPCF,128902.849215,4,Detected,2024-10-14T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-01-30T00:00:00Z,2024-10-14,current
2024-2025,BioBot,Municipal,Wareham WPCF,155754.21979,4,Detected,2024-10-14T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-01-30T00:00:00Z,2024-10-14,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,906547.7492,3,Detected,2024-12-11T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-01-30T00:00:00Z,2024-12-11,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,1175865.8345333333,3,Detected,2024-09-25T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-01-30T00:00:00Z,2024-09-25,current
2024-2025,BioBot,Municipal,Northampton WWTP,816694.8107,1,Detected,2024-08-21T00:00:00Z,copies/L,Northampton,MA,Hampshire,2025-01-30T00:00:00Z,2024-08-21,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,612277.2706333332,3,Detected,2024-08-19T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-01-30T00:00:00Z,2024-08-19,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,246144.28152000002,5,Detected,2024-11-08T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-01-30T00:00:00Z,2024-11-08,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,856128.655,4,Detected,2024-10-05T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-10-05,current
2024-2025,BioBot,Municipal,Surfside WTF,1088399.5008999999,2,Detected,2024-07-15T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-01-30T00:00:00Z,2024-07-15,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,1934793.4985,4,Detected,2024-12-26T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-12-26,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,531911.741775,4,Detected,2024-10-07T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-01-30T00:00:00Z,2024-10-07,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,4157753.030333333,3,Detected,2025-01-06T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-01-30T00:00:00Z,2025-01-06,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,709380.6968,2,Detected,2024-07-10T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-01-30T00:00:00Z,2024-07-10,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,996555.9253,2,Detected,2025-01-13T00:00:00Z,copies/L,Norton,MA,Bristol,2025-01-30T00:00:00Z,2025-01-13,current
2024-2025,BioBot,Municipal,Hopedale WWTP,180972.6181,2,Detected,2024-10-10T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-01-30T00:00:00Z,2024-10-10,current
2024-2025,BioBot,Municipal,Sunderland WWTP,775900.2546,1,Detected,2024-08-21T00:00:00Z,copies/L,Sunderland,MA,Franklin,2025-01-30T00:00:00Z,2024-08-21,current
2024-2025,BioBot,Municipal,Sunderland WWTP,303414.9052,1,Detected,2024-12-11T00:00:00Z,copies/L,Sunderland,MA,Franklin,2025-01-30T00:00:00Z,2024-12-11,current
2024-2025,BioBot,Municipal,Hull WWTF,986759.2494999999,3,Detected,2024-08-13T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-01-30T00:00:00Z,2024-08-13,current
2024-2025,BioBot,Municipal,Douglas WWTP,3456233.9233,2,Detected,2024-08-06T00:00:00Z,copies/L,East Douglas,MA,Worcester,2025-01-30T00:00:00Z,2024-08-06,current
2024-2025,BioBot,Municipal,Sunderland WWTP,37529.58948,1,Detected,2024-10-30T00:00:00Z,copies/L,Sunderland,MA,Franklin,2025-01-30T00:00:00Z,2024-10-30,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,829704.2651000001,3,Detected,2024-07-15T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-01-30T00:00:00Z,2024-07-15,current
2024-2025,BioBot,Municipal,Northampton WWTP,1712270.717,1,Detected,2024-09-04T00:00:00Z,copies/L,Northampton,MA,Hampshire,2025-01-30T00:00:00Z,2024-09-04,current
2024-2025,BioBot,Municipal,Northampton WWTP,1103345.29,1,Detected,2024-08-07T00:00:00Z,copies/L,Northampton,MA,Hampshire,2025-01-30T00:00:00Z,2024-08-07,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,1168910.50225,4,Detected,2024-09-23T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-01-30T00:00:00Z,2024-09-23,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,464142.93940000003,4,Detected,2024-10-15T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-10-15,current
2024-2025,BioBot,Municipal,Greenfield WPCF,1004720.1165,2,Detected,2024-08-28T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-01-30T00:00:00Z,2024-08-28,current
2024-2025,BioBot,Municipal,Greenfield WPCF,1752583.3656666668,3,Detected,2024-12-25T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-01-30T00:00:00Z,2024-12-25,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,2237348.9505499997,4,Detected,2024-09-15T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-09-15,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,853013.287275,4,Detected,2024-07-21T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-07-21,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,764315.2037249999,4,Detected,2024-07-08T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-01-30T00:00:00Z,2024-07-08,current
2024-2025,BioBot,Municipal,Amherst WWTP,242602.4731,1,Detected,2024-10-17T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-01-30T00:00:00Z,2024-10-17,current
2024-2025,BioBot,Municipal,Wareham WPCF,839791.5779999999,3,Detected,2024-12-02T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-01-30T00:00:00Z,2024-12-02,current
2024-2025,BioBot,Municipal,Wareham WPCF,933001.1915999999,3,Detected,2024-12-02T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-01-30T00:00:00Z,2024-12-02,current
2024-2025,BioBot,Municipal,Greenfield WPCF,383814.91465,2,Detected,2024-07-03T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-01-30T00:00:00Z,2024-07-03,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,642718.38985,2,Detected,2024-11-20T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-01-30T00:00:00Z,2024-11-20,current
2024-2025,BioBot,Municipal,Northampton WWTP,1618044.887,1,Detected,2024-12-11T00:00:00Z,copies/L,Northampton,MA,Hampshire,2025-01-30T00:00:00Z,2024-12-11,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,1759217.9833499999,4,Detected,2024-08-18T00:00:00Z,copies/L,North Andover,MA,Essex,2025-01-30T00:00:00Z,2024-08-18,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,834970.6321,2,Detected,2024-07-15T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-01-30T00:00:00Z,2024-07-15,current
2024-2025,BioBot,Municipal,Springfield WWTP,1259461.0085,2,Detected,2025-01-03T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-01-30T00:00:00Z,2025-01-03,current
2024-2025,BioBot,Municipal,Brockton/ Abington,166675.448875,4,Detected,2024-10-20T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2024-10-20,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,839358.5737333334,3,Detected,2024-10-03T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-10-03,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,843581.5792666666,3,Detected,2024-08-12T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-01-30T00:00:00Z,2024-08-12,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,285649.24693333334,3,Detected,2024-11-10T00:00:00Z,copies/L,North Andover,MA,Essex,2025-01-30T00:00:00Z,2024-11-10,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,7932062.009500001,4,Detected,2025-01-13T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2025-01-13,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,311181.8943,2,Detected,2024-10-11T00:00:00Z,copies/L,Norton,MA,Bristol,2025-01-30T00:00:00Z,2024-10-11,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,776640.1072249999,4,Detected,2024-07-29T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-01-30T00:00:00Z,2024-07-29,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,1041409.813625,4,Detected,2024-07-19T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-07-19,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,649278.92395,2,Detected,2024-08-26T00:00:00Z,copies/L,Norton,MA,Bristol,2025-01-30T00:00:00Z,2024-08-26,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,356629.12379999994,4,Detected,2024-11-28T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-11-28,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,326284.54799999995,4,Detected,2024-11-26T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-11-26,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,870156.4372666668,3,Detected,2024-10-07T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-01-30T00:00:00Z,2024-10-07,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,1022721.3712666667,3,Detected,2024-08-14T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-01-30T00:00:00Z,2024-08-14,current
2024-2025,BioBot,Municipal,New Bedford WWTF,748678.5423,1,Detected,2024-08-06T00:00:00Z,copies/L,New Bedford,MA,Bristol,2025-01-30T00:00:00Z,2024-08-06,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,1087600.3862,4,Detected,2024-07-31T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2024-07-31,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,597539.9236,2,Detected,2024-12-23T00:00:00Z,copies/L,Norton,MA,Bristol,2025-01-30T00:00:00Z,2024-12-23,current
2024-2025,BioBot,Municipal,Springfield WWTP,278978.79949999996,2,Detected,2024-10-29T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-01-30T00:00:00Z,2024-10-29,current
2024-2025,BioBot,Municipal,Brockton/ Abington,1143604.406025,4,Detected,2024-08-25T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2024-08-25,current
2024-2025,BioBot,Municipal,Whitman,1559280.494,2,Detected,2025-01-02T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2025-01-02,current
2024-2025,BioBot,Municipal,Springfield WWTP,557384.8624,2,Detected,2024-09-26T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-01-30T00:00:00Z,2024-09-26,current
2024-2025,BioBot,Municipal,Northampton WWTP,780594.6031,1,Detected,2024-12-30T00:00:00Z,copies/L,Northampton,MA,Hampshire,2025-01-30T00:00:00Z,2024-12-30,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,9909471.239666669,3,Detected,2025-01-07T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2025-01-07,current
2024-2025,BioBot,Municipal,Hopedale WWTP,699371.2635,2,Detected,2024-11-25T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-01-30T00:00:00Z,2024-11-25,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,718812.8967,4,Detected,2024-10-04T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-01-30T00:00:00Z,2024-10-04,current
2024-2025,BioBot,Municipal,New Bedford WWTF,1357342.934,1,Detected,2025-01-14T00:00:00Z,copies/L,New Bedford,MA,Bristol,2025-01-30T00:00:00Z,2025-01-14,current
2024-2025,BioBot,Municipal,Hull WWTF,698512.6069666668,3,Detected,2024-09-10T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-01-30T00:00:00Z,2024-09-10,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,949959.8229,3,Detected,2024-07-08T00:00:00Z,copies/L,Montague,MA,Franklin,2025-01-30T00:00:00Z,2024-07-08,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,199735.8938,2,Detected,2024-09-26T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-01-30T00:00:00Z,2024-09-26,current
2024-2025,BioBot,Municipal,Sunderland WWTP,22709.45773,1,Detected,2024-11-13T00:00:00Z,copies/L,Sunderland,MA,Franklin,2025-01-30T00:00:00Z,2024-11-13,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,1712799.2875333335,3,Detected,2025-01-13T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-01-30T00:00:00Z,2025-01-13,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,638235.2970499999,4,Detected,2024-08-05T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-01-30T00:00:00Z,2024-08-05,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,2571593.7819999997,2,Detected,2025-01-02T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-01-30T00:00:00Z,2025-01-02,current
