tester,site_type,name_of_sampling_location,7_day_average_of_sars-cov-2_concentration,number_of_samples_in_the_last_7_days,sars-cov-2_detected,sample_collection_date,units_(measuring_concentration),city_of_sampling_location,state_of_sampling_location,county_of_sampling_location,date_data_last_updated,date,source
BioBot,Municipal,Fall River WWTP,209281.92599999998,5,Detected,2023-05-17T00:00:00Z,copies/L,Fall River,MA,Bristol,2024-07-24T00:00:00Z,2023-05-17,arch
BioBot,Municipal,North Brookfield WWTP,581599.6022,2,Detected,2022-12-08T00:00:00Z,copies/L,North Brookfield,MA,Worcester,2024-07-24T00:00:00Z,2022-12-08,arch
BioBot,Municipal,MWRA Northern,475051.51396875654,7,Detected,2024-02-27T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2024-02-27,arch
BioBot,Municipal,S.Deerfield WWTP,3011425.8261415586,3,Detected,2023-10-06T00:00:00Z,copies/L,Deerfield,MA,Franklin,2024-07-24T00:00:00Z,2023-10-06,arch
BioBot,Municipal,South Hadley Div. of WPC,791511.847,4,Detected,2022-05-27T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2022-05-27,arch
BioBot,Municipal,Haverhill WWTP,1423877.43842,5,Detected,2022-09-14T00:00:00Z,copies/L,Haverhill,MA,Essex,2024-07-24T00:00:00Z,2022-09-14,arch
BioBot,Municipal,South Hadley Div. of WPC,233223.25435000003,4,Detected,2023-04-26T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2023-04-26,arch
BioBot,Municipal,MWRA Southern,459614.77430947183,7,Detected,2023-08-30T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2023-08-30,arch
BioBot,Municipal,Uxbridge WWTF,720330.6779369233,3,Detected,2024-04-10T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2024-07-24T00:00:00Z,2024-04-10,arch
BioBot,Municipal,MWRA Northern,2983267.928285714,7,Detected,2022-01-14T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2022-01-14,arch
BioBot,Municipal,Upper Blackstone Clean Water,234343.239,2,Detected,2021-07-21T00:00:00Z,copies/L,Worcester,MA,Worcester,2024-07-24T00:00:00Z,2021-07-21,arch
BioBot,Municipal,Hadley WWTP,584026.79805,2,Detected,2022-12-08T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2022-12-08,arch
BioBot,Municipal,Upper Blackstone Clean Water,641894.7322155187,3,Detected,2023-10-11T00:00:00Z,copies/L,Worcester,MA,Worcester,2024-07-24T00:00:00Z,2023-10-11,arch
BioBot,Municipal,Douglas WWTP,179030.08315000002,2,Detected,2023-03-16T00:00:00Z,copies/L,East Douglas,MA,Worcester,2024-07-24T00:00:00Z,2023-03-16,arch
BioBot,Municipal,MWRA Southern,710294.0545571429,7,Detected,2022-06-19T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2022-06-19,arch
BioBot,Municipal,MWRA Southern,332097.18777142855,7,Detected,2023-03-17T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2023-03-17,arch
BioBot,Municipal,Lowell Regional WWTF,1082115.6725,2,Detected,2022-08-03T00:00:00Z,copies/L,Lowell,MA,Middlesex,2024-07-24T00:00:00Z,2022-08-03,arch
BioBot,Municipal,MWRA Southern,780770.8099285715,7,Detected,2023-01-30T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2023-01-30,arch
BioBot,Municipal,Provincetown Treatment Plant,2395321.561,3,Detected,2022-05-10T00:00:00Z,copies/L,Provincetown,MA,Barnstable,2024-07-24T00:00:00Z,2022-05-10,arch
BioBot,Municipal,Hull WWTF,1857103.4463333336,3,Detected,2022-05-05T00:00:00Z,copies/L,Hull,MA,Plymouth,2024-07-24T00:00:00Z,2022-05-05,arch
BioBot,Municipal,Billerica Treatment Plant,913077.9693666667,3,Detected,2022-04-20T00:00:00Z,copies/L,Billerica,MA,Middlesex,2024-07-24T00:00:00Z,2022-04-20,arch
BioBot,Municipal,Upper Blackstone Clean Water,1488134.30475,4,Detected,2022-10-04T00:00:00Z,copies/L,Worcester,MA,Worcester,2024-07-24T00:00:00Z,2022-10-04,arch
BioBot,Municipal,SESD-Peabody Metering Station,1498748.9605750002,4,Detected,2022-06-26T00:00:00Z,copies/L,Salem,MA,Essex,2024-07-24T00:00:00Z,2022-06-26,arch
BioBot,Municipal,Greater Lawrence Sanitary District,219752.511275,4,Detected,2023-07-04T00:00:00Z,copies/L,North Andover,MA,Essex,2024-07-24T00:00:00Z,2023-07-04,arch
BioBot,Municipal,Hull WWTF,281203.55939999997,3,Detected,2023-04-13T00:00:00Z,copies/L,Hull,MA,Plymouth,2024-07-24T00:00:00Z,2023-04-13,arch
BioBot,Municipal,Provincetown Treatment Plant,228015.44117499999,4,Not Detected,2021-08-04T00:00:00Z,copies/L,Provincetown,MA,Barnstable,2024-07-24T00:00:00Z,2021-08-04,arch
BioBot,Municipal,Amherst WWTP,201567.86915,5,Detected,2023-02-03T00:00:00Z,copies/L,Hadley,MA,Hampshire,2024-07-24T00:00:00Z,2023-02-03,arch
BioBot,Municipal,MWRA Southern,359702.92232857144,7,Detected,2023-03-19T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2023-03-19,arch
BioBot,Municipal,Whitman,534942.64575,4,Detected,2023-07-26T00:00:00Z,copies/L,Brockton,MA,Plymouth,2024-07-24T00:00:00Z,2023-07-26,arch
BioBot,Municipal,MWRA Northern,294078.9911274085,7,Detected,2024-04-23T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2024-04-23,arch
BioBot,Municipal,Pittsfield WWTP,866222.70936,5,Detected,2022-11-09T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2022-11-09,arch
BioBot,Municipal,South Hadley Div. of WPC,578964.8370265304,4,Detected,2023-11-06T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2023-11-06,arch
BioBot,Municipal,MWRA Southern,724593.0389,7,Detected,2022-11-25T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2022-11-25,arch
BioBot,Municipal,South Hadley Div. of WPC,211753.557975,4,Detected,2023-04-24T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2023-04-24,arch
BioBot,Municipal,MWRA Northern,710575.6685857143,7,Detected,2023-01-29T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2023-01-29,arch
BioBot,Municipal,Upper Blackstone Clean Water,558908.4452390475,4,Detected,2023-11-08T00:00:00Z,copies/L,Worcester,MA,Worcester,2024-07-24T00:00:00Z,2023-11-08,arch
BioBot,Municipal,Amherst WWTP,634570.8700750001,4,Detected,2022-07-22T00:00:00Z,copies/L,Hadley,MA,Hampshire,2024-07-24T00:00:00Z,2022-07-22,arch
BioBot,Municipal,SESD-Peabody/Salem Pump,1893765.3843713142,3,Detected,2023-11-30T00:00:00Z,copies/L,Salem,MA,Essex,2024-07-24T00:00:00Z,2023-11-30,arch
BioBot,Municipal,SESD-Peabody/Salem Pump,2006796.9811158665,3,Detected,2023-11-30T00:00:00Z,copies/L,Salem,MA,Essex,2024-07-24T00:00:00Z,2023-11-30,arch
BioBot,Municipal,Upper Blackstone Clean Water,590493.7144500001,4,Detected,2023-07-26T00:00:00Z,copies/L,Worcester,MA,Worcester,2024-07-24T00:00:00Z,2023-07-26,arch
BioBot,Municipal,Springfield WWTP,979644.499,2,Detected,2023-02-23T00:00:00Z,copies/L,Agawam,MA,Hampden,2024-07-24T00:00:00Z,2023-02-23,arch
BioBot,Municipal,MWRA Southern,1647424.7821058785,7,Detected,2024-01-09T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2024-01-09,arch
BioBot,Municipal,MWRA Northern,1332706.4242714287,7,Detected,2023-01-19T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2023-01-19,arch
BioBot,Municipal,MWRA Southern,352616.57017142855,7,Detected,2021-10-16T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2021-10-16,arch
BioBot,Municipal,Brockton/ Abington,2214011.7369625564,4,Detected,2023-12-19T00:00:00Z,copies/L,Brockton,MA,Plymouth,2024-07-24T00:00:00Z,2023-12-19,arch
BioBot,Municipal,South Hadley Div. of WPC,674838.1950749999,4,Detected,2022-08-19T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2022-08-19,arch
BioBot,Municipal,Provincetown Treatment Plant,148106.07508333333,3,Detected,2022-03-22T00:00:00Z,copies/L,Provincetown,MA,Barnstable,2024-07-24T00:00:00Z,2022-03-22,arch
BioBot,Municipal,Plymouth Headworks Influent,393081.9937262894,3,Detected,2023-08-30T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2024-07-24T00:00:00Z,2023-08-30,arch
BioBot,Municipal,Leominster Headworks,513279.1473667207,2,Detected,2023-08-31T00:00:00Z,copies/L,Leominster,MA,Worcester,2024-07-24T00:00:00Z,2023-08-31,arch
BioBot,Municipal,S.Deerfield WWTP,467282.1741333333,3,Not Detected,2022-11-09T00:00:00Z,copies/L,Deerfield,MA,Franklin,2024-07-24T00:00:00Z,2022-11-09,arch
BioBot,Municipal,MWRA Northern,120338.7038042857,7,Detected,2022-02-26T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2022-02-26,arch
BioBot,Municipal,MWRA Northern,100643.79568285713,7,Detected,2021-07-20T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2021-07-20,arch
BioBot,Municipal,MWRA Southern,140800.76427142858,7,Detected,2022-03-21T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2022-03-21,arch
BioBot,Municipal,Pittsfield WWTP,1697978.108,4,Detected,2022-09-15T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2022-09-15,arch
BioBot,Municipal,MWRA Southern,233606.03558571427,7,Detected,2021-04-28T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2021-04-28,arch
BioBot,Municipal,MWRA Northern,170149.65207142857,7,Detected,2021-07-25T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2021-07-25,arch
BioBot,Municipal,MWRA Northern,33354.76149285714,7,Detected,2020-07-18T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2020-07-18,arch
BioBot,Municipal,South Hadley Div. of WPC,168609.216695,4,Detected,2023-07-28T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2023-07-28,arch
BioBot,Municipal,Fitchburg Public Works,768331.3892767453,4,Detected,2023-08-31T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2024-07-24T00:00:00Z,2023-08-31,arch
BioBot,Municipal,Haverhill WWTP,14306530.209999999,3,Detected,2022-01-05T00:00:00Z,copies/L,Haverhill,MA,Essex,2024-07-24T00:00:00Z,2022-01-05,arch
BioBot,Municipal,Montague Clean Water Facility,91505.069195,2,Detected,2023-04-26T00:00:00Z,copies/L,Montague,MA,Franklin,2024-07-24T00:00:00Z,2023-04-26,arch
BioBot,Municipal,MWRA Northern,349598.8622433594,7,Detected,2023-11-23T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2023-11-23,arch
BioBot,Municipal,Lynn WWTF,478649.7035043113,3,Detected,2023-10-27T00:00:00Z,copies/L,Lynn,MA,Essex,2024-07-24T00:00:00Z,2023-10-27,arch
BioBot,Municipal,MWRA Southern,323285.5754227958,7,Detected,2024-04-14T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2024-04-14,arch
BioBot,Municipal,SESD-Peabody/Salem Pump,238865.102,4,Detected,2023-06-11T00:00:00Z,copies/L,Salem,MA,Essex,2024-07-24T00:00:00Z,2023-06-11,arch
BioBot,Municipal,MWRA Northern,424697.98413339007,7,Detected,2023-10-21T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2023-10-21,arch
BioBot,Municipal,South Hadley Div. of WPC,243038.99302179235,4,Detected,2023-10-18T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2023-10-18,arch
BioBot,Municipal,MWRA Northern,833057.9613966917,7,Detected,2023-12-07T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2023-12-07,arch
BioBot,Municipal,Billerica Treatment Plant,709370.9212316186,2,Detected,2024-05-22T00:00:00Z,copies/L,Billerica,MA,Middlesex,2024-07-24T00:00:00Z,2024-05-22,arch
BioBot,Municipal,MWRA Southern,266213.3616142857,7,Detected,2023-04-07T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2023-04-07,arch
BioBot,Municipal,Hull WWTF,814463.7452604313,3,Detected,2024-02-29T00:00:00Z,copies/L,Hull,MA,Plymouth,2024-07-24T00:00:00Z,2024-02-29,arch
BioBot,Municipal,Haverhill WWTP,779852.573575,4,Detected,2022-05-24T00:00:00Z,copies/L,Haverhill,MA,Essex,2024-07-24T00:00:00Z,2022-05-24,arch
BioBot,Municipal,MWRA Northern,496276.1000044366,7,Detected,2024-02-29T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2024-02-29,arch
BioBot,Municipal,Pittsfield WWTP,714180.73685,4,Detected,2021-11-24T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2021-11-24,arch
BioBot,Municipal,Billerica Treatment Plant,1594630.5453333333,3,Detected,2022-10-05T00:00:00Z,copies/L,Billerica,MA,Middlesex,2024-07-24T00:00:00Z,2022-10-05,arch
BioBot,Municipal,MWRA Northern,476872.03298571426,7,Detected,2021-08-14T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2021-08-14,arch
BioBot,Municipal,SESD-Peabody/Salem Pump,1495072.1035,4,Detected,2022-09-30T00:00:00Z,copies/L,Salem,MA,Essex,2024-07-24T00:00:00Z,2022-09-30,arch
BioBot,Municipal,Billerica Treatment Plant,536818.0137666666,3,Detected,2023-03-24T00:00:00Z,copies/L,Billerica,MA,Middlesex,2024-07-24T00:00:00Z,2023-03-24,arch
BioBot,Municipal,MWRA Southern,1992187.0026199499,7,Detected,2024-01-07T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2024-01-07,arch
BioBot,Municipal,Lowell Regional WWTF,1329163.74,2,Detected,2023-01-19T00:00:00Z,copies/L,Lowell,MA,Middlesex,2024-07-24T00:00:00Z,2023-01-19,arch
BioBot,Municipal,MWRA Southern,5260587.739857144,7,Detected,2022-01-13T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2022-01-13,arch
BioBot,Municipal,Hadley WWTP,1134783.133716416,2,Detected,2023-12-14T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2023-12-14,arch
BioBot,Municipal,Brockton/ Abington,4043690.726,3,Detected,2021-12-07T00:00:00Z,copies/L,Brockton,MA,Plymouth,2024-07-24T00:00:00Z,2021-12-07,arch
BioBot,Municipal,S.Deerfield WWTP,27183.974653333335,3,Detected,2023-04-07T00:00:00Z,copies/L,Deerfield,MA,Franklin,2024-07-24T00:00:00Z,2023-04-07,arch
BioBot,Municipal,SESD-Peabody/Salem Pump,777334.9006,4,Detected,2022-04-19T00:00:00Z,copies/L,Salem,MA,Essex,2024-07-24T00:00:00Z,2022-04-19,arch
BioBot,Municipal,SESD-Peabody Metering Station,867962.0853,4,Detected,2023-03-03T00:00:00Z,copies/L,Salem,MA,Essex,2024-07-24T00:00:00Z,2023-03-03,arch
BioBot,Municipal,MWRA Southern,396054.41073109704,3,Detected,2023-08-19T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2023-08-19,arch
BioBot,Municipal,SESD-Peabody Metering Station,580207.1982010062,4,Detected,2024-03-21T00:00:00Z,copies/L,Salem,MA,Essex,2024-07-24T00:00:00Z,2024-03-21,arch
BioBot,Municipal,MWRA Southern,728606.5965285713,7,Detected,2022-07-14T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2022-07-14,arch
BioBot,Municipal,Fall River WWTP,191819.18001199997,5,Detected,2023-06-01T00:00:00Z,copies/L,Fall River,MA,Bristol,2024-07-24T00:00:00Z,2023-06-01,arch
BioBot,Municipal,Brockton/ Abington,982512.5375061405,4,Detected,2023-09-19T00:00:00Z,copies/L,Brockton,MA,Plymouth,2024-07-24T00:00:00Z,2023-09-19,arch
BioBot,Municipal,MWRA Southern,625543.7608477891,7,Detected,2023-11-18T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2023-11-18,arch
BioBot,Municipal,SESD-Peabody Metering Station,207673.26315,4,Detected,2023-05-20T00:00:00Z,copies/L,Salem,MA,Essex,2024-07-24T00:00:00Z,2023-05-20,arch
BioBot,Municipal,Wareham WPCF,2705366.1848850474,4,Detected,2024-01-11T00:00:00Z,copies/L,Wareham,MA,Plymouth,2024-07-24T00:00:00Z,2024-01-11,arch
BioBot,Municipal,Pittsfield WWTP,677475.455025,4,Detected,2022-06-09T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2022-06-09,arch
BioBot,Municipal,Greater Lawrence Sanitary District,491380.0699320333,4,Detected,2024-06-12T00:00:00Z,copies/L,North Andover,MA,Essex,2024-07-24T00:00:00Z,2024-06-12,arch
BioBot,Municipal,MWRA Northern,289565.0017330869,7,Detected,2024-04-26T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2024-04-26,arch
BioBot,Municipal,North Brookfield WWTP,1104210.9227,2,Detected,2022-11-03T00:00:00Z,copies/L,North Brookfield,MA,Worcester,2024-07-24T00:00:00Z,2022-11-03,arch
BioBot,Municipal,Pittsfield WWTP,1276679.95185,4,Detected,2022-09-08T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2022-09-08,arch
BioBot,Municipal,Fall River WWTP,336997.94930000004,5,Detected,2023-03-09T00:00:00Z,copies/L,Fall River,MA,Bristol,2024-07-24T00:00:00Z,2023-03-09,arch
BioBot,Municipal,MWRA Northern,367038.3434571429,7,Detected,2021-11-11T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2021-11-11,arch
BioBot,Municipal,MWRA Northern,216321.98026666665,3,Detected,2023-04-29T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2023-04-29,arch
BioBot,Municipal,MWRA Southern,445569.6979857143,7,Detected,2021-09-03T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2021-09-03,arch
BioBot,Municipal,MWRA Northern,700915.9569142858,7,Detected,2023-02-09T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2023-02-09,arch
BioBot,Municipal,MWRA Southern,47265.83168285714,7,Detected,2020-06-16T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2020-06-16,arch
BioBot,Municipal,MWRA Northern,357359.65395087656,7,Detected,2024-05-22T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2024-05-22,arch
BioBot,Municipal,Lowell Regional WWTF,949261.85745,2,Detected,2023-02-01T00:00:00Z,copies/L,Lowell,MA,Middlesex,2024-07-24T00:00:00Z,2023-02-01,arch
BioBot,Municipal,Amherst WWTP,1173591.5066,4,Detected,2022-10-20T00:00:00Z,copies/L,Hadley,MA,Hampshire,2024-07-24T00:00:00Z,2022-10-20,arch
BioBot,Municipal,Pittsfield WWTP,1387309.30425,4,Detected,2022-11-03T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2022-11-03,arch
BioBot,Municipal,Brockton/ Abington,454470.282825,4,Detected,2023-07-27T00:00:00Z,copies/L,Brockton,MA,Plymouth,2024-07-24T00:00:00Z,2023-07-27,arch
BioBot,Municipal,MWRA Northern,447025.9675428571,7,Detected,2023-03-21T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2023-03-21,arch
BioBot,Municipal,Billerica Treatment Plant,565309.1124367857,2,Detected,2024-04-10T00:00:00Z,copies/L,Billerica,MA,Middlesex,2024-07-24T00:00:00Z,2024-04-10,arch
BioBot,Municipal,MWRA Southern,856563.9267571429,7,Detected,2020-12-07T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2020-12-07,arch
BioBot,Municipal,Wareham WPCF,673159.2548872347,4,Detected,2023-08-17T00:00:00Z,copies/L,Wareham,MA,Plymouth,2024-07-24T00:00:00Z,2023-08-17,arch
BioBot,Municipal,Greenfield WPCF,687989.5218048684,2,Detected,2024-06-14T00:00:00Z,copies/L,Greenfield,MA,Franklin,2024-07-24T00:00:00Z,2024-06-14,arch
BioBot,Municipal,MWRA Southern,59285.932714285715,7,Detected,2021-07-14T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2021-07-14,arch
BioBot,Municipal,Brockton/ Abington,224565.92484,5,Detected,2023-06-06T00:00:00Z,copies/L,Brockton,MA,Plymouth,2024-07-24T00:00:00Z,2023-06-06,arch
BioBot,Municipal,Springfield WWTP,533727.0770295359,2,Detected,2024-04-18T00:00:00Z,copies/L,Agawam,MA,Hampden,2024-07-24T00:00:00Z,2024-04-18,arch
BioBot,Municipal,Douglas WWTP,78230.61345,2,Not Detected,2023-07-20T00:00:00Z,copies/L,East Douglas,MA,Worcester,2024-07-24T00:00:00Z,2023-07-20,arch
BioBot,Municipal,Provincetown Treatment Plant,214106.56866333334,3,Detected,2022-03-15T00:00:00Z,copies/L,Provincetown,MA,Barnstable,2024-07-24T00:00:00Z,2022-03-15,arch
BioBot,Municipal,MWRA Northern,376087.7029042846,7,Detected,2024-03-25T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2024-03-25,arch
BioBot,Municipal,Upper Blackstone Clean Water,1851670.2417499998,4,Detected,2022-09-28T00:00:00Z,copies/L,Worcester,MA,Worcester,2024-07-24T00:00:00Z,2022-09-28,arch
BioBot,Municipal,Pittsfield WWTP,1077671.1137373312,4,Detected,2024-02-29T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2024-07-24T00:00:00Z,2024-02-29,arch
BioBot,Municipal,Uxbridge WWTF,1530698.0610333334,3,Detected,2023-02-08T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2024-07-24T00:00:00Z,2023-02-08,arch
BioBot,Municipal,MWRA Southern,293670.21585248393,7,Detected,2024-05-11T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2024-05-11,arch
BioBot,Municipal,South Hadley Div. of WPC,1049632.7097333332,3,Detected,2021-11-10T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2021-11-10,arch
BioBot,Municipal,MWRA Northern,15181.615148571427,7,Detected,2020-07-01T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2020-07-01,arch
BioBot,Municipal,MWRA Northern,1182553.3477571427,7,Detected,2022-01-28T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2022-01-28,arch
BioBot,Municipal,SESD-Peabody/Salem Pump,623159.2780246944,4,Detected,2023-10-15T00:00:00Z,copies/L,Salem,MA,Essex,2024-07-24T00:00:00Z,2023-10-15,arch
BioBot,Municipal,SESD-Peabody Metering Station,3031801.8833631603,4,Detected,2024-01-15T00:00:00Z,copies/L,Salem,MA,Essex,2024-07-24T00:00:00Z,2024-01-15,arch
BioBot,Municipal,MWRA Southern,278670.8578274494,7,Detected,2024-04-22T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2024-04-22,arch
BioBot,Municipal,Brockton/ Abington,155073.38534,4,Detected,2023-03-30T00:00:00Z,copies/L,Brockton,MA,Plymouth,2024-07-24T00:00:00Z,2023-03-30,arch
BioBot,Municipal,MWRA Southern,27055.003615714286,7,Not Detected,2021-07-07T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2021-07-07,arch
BioBot,Municipal,SESD-Peabody/Salem Pump,1541685.215575,4,Detected,2022-12-07T00:00:00Z,copies/L,Salem,MA,Essex,2024-07-24T00:00:00Z,2022-12-07,arch
BioBot,Municipal,MWRA Southern,1635275.0091442275,7,Detected,2023-12-21T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2023-12-21,arch
BioBot,Municipal,MWRA Southern,697480.0894142857,7,Detected,2022-04-18T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2022-04-18,arch
BioBot,Municipal,MWRA Southern,953029.7136428572,7,Detected,2022-11-29T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2022-11-29,arch
BioBot,Municipal,Fitchburg Public Works,731737.3265833445,4,Detected,2023-08-23T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2024-07-24T00:00:00Z,2023-08-23,arch
BioBot,Municipal,MWRA Southern,461815.5107357189,7,Detected,2024-05-28T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2024-05-28,arch
BioBot,Municipal,South Hadley Div. of WPC,216061.1865,4,Detected,2023-04-28T00:00:00Z,copies/L,Chicopee,MA,Hampden,2024-07-24T00:00:00Z,2023-04-28,arch
BioBot,Municipal,Fitchburg Public Works,228758.66905000003,4,Detected,2023-06-08T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2024-07-24T00:00:00Z,2023-06-08,arch
BioBot,Municipal,S.Deerfield WWTP,22473.531953333335,3,Not Detected,2023-05-03T00:00:00Z,copies/L,Deerfield,MA,Franklin,2024-07-24T00:00:00Z,2023-05-03,arch
BioBot,Municipal,MWRA Northern,223429.40354285715,7,Detected,2021-03-01T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2021-03-01,arch
BioBot,Municipal,MWRA Northern,1352875.8748857141,7,Detected,2023-01-07T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2024-07-24T00:00:00Z,2023-01-07,arch
BioBot,Municipal,Fall River WWTP,349184.5789327087,5,Detected,2023-09-05T00:00:00Z,copies/L,Fall River,MA,Bristol,2024-07-24T00:00:00Z,2023-09-05,arch
BioBot,Municipal,Uxbridge WWTF,865490.5870053499,3,Detected,2023-11-08T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2024-07-24T00:00:00Z,2023-11-08,arch
BioBot,Municipal,Haverhill WWTP,317800.2238777479,2,Detected,2024-04-02T00:00:00Z,copies/L,Haverhill,MA,Essex,2024-07-24T00:00:00Z,2024-04-02,arch
BioBot,Municipal,Brockton/ Abington,541172.7227999999,4,Detected,2023-03-02T00:00:00Z,copies/L,Brockton,MA,Plymouth,2024-07-24T00:00:00Z,2023-03-02,arch
BioBot,Municipal,Fall River WWTP,324478.93406,5,Detected,2023-05-10T00:00:00Z,copies/L,Fall River,MA,Bristol,2024-07-24T00:00:00Z,2023-05-10,arch
